-4.999494621107707371e-01, -4.999064076641407950e-01, -4.998633532175121297e-01
-4.997978518256790958e-01, -4.996256369197204505e-01, -4.994534220137592517e-01
-4.995451792921141720e-01, -4.991577065537019520e-01, -4.987702338152891768e-01
-4.991914614209068679e-01, -4.985026478501757841e-01, -4.978138342794496962e-01
-4.987367218832753357e-01, -4.976605045682659934e-01, -4.965842872532535979e-01
-4.981809911049945305e-01, -4.966313328369856284e-01, -4.950816745689730625e-01
-4.975243062561815477e-01, -4.954152010874581236e-01, -4.933060959187362537e-01
-4.967667112347146641e-01, -4.940121897943117180e-01, -4.912576683539086053e-01
-4.959082566409704351e-01, -4.924223913304286437e-01, -4.889365260198867968e-01
-4.949489997410301823e-01, -4.906459095026163841e-01, -4.863428192641975900e-01
-4.938890044154061187e-01, -4.886828593568890433e-01, -4.834767142983696919e-01
-4.927283410898664062e-01, -4.865333665447390543e-01, -4.803383919996132567e-01
-4.914670866448978548e-01, -4.841975672147398324e-01, -4.769280477845828647e-01
-4.901053243000565995e-01, -4.816756073362495894e-01, -4.732458903724468535e-01
-4.886431434695329146e-01, -4.789676428688168230e-01, -4.692921422681017862e-01
-4.870806395852392834e-01, -4.760738391527482571e-01, -4.650670387202586187e-01
-4.854179138838610186e-01, -4.729943714711791758e-01, -4.605708290584913933e-01
-4.836550731546702675e-01, -4.697294244795961471e-01, -4.558037758045264121e-01
-4.817922294452219312e-01, -4.662791931360993902e-01, -4.507661568269756280e-01
-4.798294997226910663e-01, -4.626438820274508257e-01, -4.454582643322121949e-01
-4.777670054892373397e-01, -4.588237066063594050e-01, -4.398804077234770848e-01
-4.756048723507445564e-01, -4.548188923201938461e-01, -4.340329122896446901e-01
-4.733432295392337452e-01, -4.506296762195794448e-01, -4.279161228999286970e-01
-4.709822093906075313e-01, -4.462563059707039814e-01, -4.215304025507961017e-01
-4.685219467806882587e-01, -4.416990420657407879e-01, -4.148761373507954819e-01
-4.659625785242335061e-01, -4.369581569373850449e-01, -4.079537353505352515e-01
-4.633042427434615473e-01, -4.320339380582301492e-01, -4.007636333729970302e-01
-4.605470782146591779e-01, -4.269266873772198934e-01, -3.933062965397804422e-01
-4.576912237038995857e-01, -4.216367255151904359e-01, -3.855822273264836175e-01
-4.547368173054809892e-01, -4.161643916393954479e-01, -3.775919659733099065e-01
-4.516839957997237365e-01, -4.105100488116700252e-01, -3.693361018236180904e-01
-4.485328940500554196e-01, -4.046740842726729293e-01, -3.608152744952888291e-01
-4.452836444631688706e-01, -3.986569158116939904e-01, -3.520301871602211641e-01
-4.419363765401732036e-01, -3.924589922362398120e-01, -3.429816079323091960e-01
-4.384912165516015037e-01, -3.860808003547210321e-01, -3.336703841578433360e-01
-4.349482873743720224e-01, -3.795228650928762493e-01, -3.240974428113800321e-01
-4.313077085350288664e-01, -3.727857562352517307e-01, -3.142638039354765933e-01
-4.275695965104747698e-01, -3.658700871484736883e-01, -3.041705777864728844e-01
-4.237340653449901406e-01, -3.587765198546509215e-01, -2.938189743643154217e-01
-4.198012276511925434e-01, -3.515057608834229463e-01, -2.832102941156533493e-01
-4.157711960719346900e-01, -3.440585630875990231e-01, -2.723459301032629121e-01
-4.116440852909094006e-01, -3.364357178199533505e-01, -2.612273503489976334e-01
-4.074200146910660902e-01, -3.286380539008925128e-01, -2.498560931107206007e-01
-4.030991117723498052e-01, -3.206664292608117917e-01, -2.382337467492726124e-01
-3.986815164532690470e-01, -3.125217336764441467e-01, -2.263619508996190244e-01
-3.941673863941948519e-01, -3.042048916383205404e-01, -2.142423968824463121e-01
-3.895569034936604003e-01, -2.957168861109887303e-01, -2.018768687283165331e-01
-3.848502817218847905e-01, -2.870587961966227231e-01, -1.892673106713616549e-01
-3.800477764672510750e-01, -2.782318708667732565e-01, -1.764159652662971589e-01
-3.751496955809610623e-01, -2.692376336382413804e-01, -1.633255716955214210e-01
-3.701564123111900084e-01, -2.600780348489240557e-01, -1.499996573866588523e-01
-3.650683803196170807e-01, -2.507556373341527367e-01, -1.364428943486864221e-01
-3.598861509684145310e-01, -2.412738432083278706e-01, -1.226615354482413212e-01
-3.546103930532227277e-01, -2.316371620332186854e-01, -1.086639310132149622e-01
-3.492419151349376305e-01, -2.218515664412744337e-01, -9.446121774761191692e-02
-3.437816905888877450e-01, -2.119249593070739179e-01, -8.006822802526085414e-02
-3.382308854415014832e-01, -2.018677905006222018e-01, -6.550469555974021418e-02
-3.325908890008066332e-01, -1.916938490742306767e-01, -5.079680914765452582e-02
-3.268633472056808320e-01, -1.814211647467605659e-01, -3.597898228783941166e-02
-3.210501985196130836e-01, -1.710727687673226916e-01, -2.109533901503024556e-02
-3.151537120767524680e-01, -1.606770870069940127e-01, -6.200461937236386584e-03
-3.091765276529168660e-01, -1.502679745746766660e-01, 8.640578503564803892e-03
-3.031216968830797720e-01, -1.398845447622188709e-01, 2.335260735864096160e-02
-2.969927249843417050e-01, -1.295708021680946898e-01, 3.785112064815315119e-02
-2.907936120735278296e-01, -1.193748892761540281e-01, 5.204383352122103623e-02
-2.845288929993506910e-01, -1.093481922296155734e-01, 6.583250854011997444e-02
-2.782036744488604607e-01, -9.954487217959472056e-02, 7.911393008967157470e-02
-2.718236679469052119e-01, -9.002118611627098199e-02, 9.178129571436255407e-02
-2.653952172571050760e-01, -8.083338421777946925e-02, 1.037284488215473865e-01
-2.589253186245125127e-01, -7.203478479195403461e-02, 1.148557490406046933e-01
-2.524216322857960604e-01, -6.367355961761460292e-02, 1.250745130505667713e-01
-2.458924837230423988e-01, -5.579194357623824818e-02, 1.343085965705652918e-01
-2.393468532594804354e-01, -4.842668221041841053e-02, 1.424934888386432119e-01
-2.327943527967785975e-01, -4.160913929767822567e-02, 1.495760742014214939e-01
-2.262451887731540545e-01, -3.536277939134825632e-02, 1.555196299904582635e-01
-2.197101107793884289e-01, -2.969881110511285449e-02, 1.603124885691623036e-01
-2.132003456929072727e-01, -2.461316031737578736e-02, 1.639740250581566694e-01
-2.067275176690132055e-01, -2.008669757468201436e-02, 1.665541225196487396e-01
-2.003035548370751817e-01, -1.608822090543112968e-02, 1.681271130262133595e-01
-1.939405840722989993e-01, -1.257856405293433961e-02, 1.687834559664304068e-01
-1.876508157149200107e-01, -9.514545397793863074e-03, 1.686217249193322498e-01
-1.814464205662741358e-01, -6.852150193616985720e-03, 1.677421201790395278e-01
-1.753394018728107739e-01, -4.548411193136854200e-03, 1.662425794865369233e-01
-1.693414652943469323e-01, -2.561846179713969402e-03, 1.642177729349182380e-01
-1.634638900169786691e-01, -8.524438494502378349e-04, 1.617590023180789371e-01
-1.577174042065918602e-01, 6.175989216767829816e-04, 1.589526020499456849e-01
-1.521120678927100900e-01, 1.882688226854625996e-03, 1.558774443464196191e-01
-1.466571661387423287e-01, 2.973086263065574317e-03, 1.526033386648731616e-01
-1.413611149939105749e-01, 3.915234799260721918e-03, 1.491915845924312867e-01
-1.362313822630212001e-01, 4.732524885337773685e-03, 1.456964320336971430e-01
-1.312744245954666766e-01, 5.445268820080800647e-03, 1.421649622356281895e-01
-1.264956418164304153e-01, 6.070222069671314842e-03, 1.386360859557727310e-01
-1.218993488305021994e-01, 6.620498276578997386e-03, 1.351403453836601543e-01
-1.174887648544288010e-01, 7.106455991995034964e-03, 1.317016768384186576e-01
-1.132660192094516044e-01, 7.536885126108545593e-03, 1.283397894616687684e-01
-1.092321724524430993e-01, 7.919305821238356580e-03, 1.250707840949199789e-01
-1.053872512624113439e-01, 8.259843788967836595e-03, 1.219069388403470067e-01
-1.017302952304081770e-01, 8.563715110368453481e-03, 1.188577254511450909e-01
-9.825941354195401323e-02, 8.835756014785631218e-03, 1.159309255715251230e-01
-9.497184948032623419e-02, 9.080371767915174433e-03, 1.131325930161562743e-01
-9.186405071048112103e-02, 9.301315192266299339e-03, 1.104666810950133415e-01
-8.893174341691105489e-02, 9.501551229787035327e-03, 1.079348458764846641e-01
-8.617000853576212149e-02, 9.683295559208581968e-03, 1.055365996541796220e-01
-8.357335852604011461e-02, 9.848015877482357502e-03, 1.032693902810043612e-01
-8.113581336085118334e-02, 9.996363956583279031e-03, 1.011285412740173667e-01
-7.885097466745909223e-02, 1.012843101011221859e-02, 9.910783668768377574e-02
-7.671209718585358939e-02, 1.024453276435883728e-02, 9.720116271457161783e-02
-7.471215694031817234e-02, 1.034593128605677814e-02, 9.540401951243177026e-02
