    #(t)     KinEnergy     PotEnergy     TotEnergy   Dissipation   wshearUpper     wallshear        L2(u')         L2(u)           e3d           ecf         ubulk         wbulk        L2(T')         L2(T)          <T>a      heatflux          Nu_t        L2(S')         L2(S)          <S>a      massflux          Nu_c     buoyPowIn
       0   0.000646052     0.0421335     0.0427796     0.0393065      0.506037       1.01207     0.0359458      0.289703     0.0358972   0.000867839   3.04106e-06  -6.84709e-06     0.0917971      0.271496      0.212308       1.29507       1.29116      0.153674      0.196846       0.12113       2.25633       2.16605    0.00143613
 1.05882   0.000645233     0.0420752     0.0427204     0.0393013      0.506026       1.01205      0.035923      0.289702     0.0358746   0.000866685   2.95237e-06  -6.93088e-06     0.0917335      0.271515      0.212346       1.29457         1.291      0.153618      0.196815      0.121139       2.25607       2.16519    0.00143356
       2   0.000644777     0.0420291     0.0426739     0.0392996      0.506019       1.01204     0.0359104      0.289702     0.0358618   0.000866057   2.86246e-06  -7.00245e-06     0.0916833      0.271533      0.212379       1.29413       1.29107      0.153578      0.196795      0.121148        2.2558       2.15827    0.00143267
 3.05882   0.000644707     0.0419944     0.0426392      0.039299      0.506014       1.01203     0.0359084      0.289702     0.0358596   0.000865976   2.76411e-06  -7.07158e-06     0.0916455      0.271552      0.212409        1.2937        1.2914      0.153542      0.196781       0.12116       2.25549       2.15129    0.00143266
       4   0.000645044     0.0419812     0.0426262     0.0392997      0.506013       1.01203     0.0359178      0.289703     0.0358685   0.000866456   2.68313e-06  -7.12535e-06      0.091631      0.271567      0.212428        1.2934       1.29192      0.153514      0.196772       0.12117       2.25521       2.13499    0.00143354
 5.05882   0.000645833     0.0419872     0.0426331     0.0393016      0.506016       1.01203     0.0359398      0.289705     0.0358898   0.000867558   2.60306e-06  -7.17929e-06     0.0916376      0.271582      0.212439       1.29316       1.29272      0.153486      0.196765      0.121186       2.25488       2.08708    0.00143544
       6   0.000646842     0.0420112      0.042658     0.0393043      0.506023       1.01205     0.0359678      0.289707     0.0359171   0.000868945   2.54495e-06  -7.22279e-06     0.0916637      0.271592      0.212439       1.29305       1.29357      0.153462      0.196761      0.121206       2.25459       2.06233    0.00143777
 7.05882   0.000648232     0.0420572     0.0427054     0.0393081      0.506032       1.01207     0.0360064       0.28971     0.0359547   0.000870828   2.49764e-06  -7.26826e-06     0.0917139      0.271599      0.212427       1.29304       1.29461      0.153437      0.196757      0.121227       2.25426       2.01188    0.00144091
       8   0.000649611     0.0421124     0.0427621     0.0393119      0.506043       1.01209     0.0360447      0.289713      0.035992   0.000872666   2.47251e-06  -7.30735e-06     0.0917741      0.271601      0.212408       1.29313       1.29555      0.153416      0.196756      0.121253       2.25396       2.00358    0.00144396
 9.05882   0.000651228      0.042187     0.0428382     0.0393164      0.506056       1.01211     0.0360896      0.289715     0.0360357   0.000874784   2.45947e-06  -7.35222e-06     0.0918553      0.271599      0.212376       1.29333       1.29655      0.153393      0.196755      0.121285       2.25363       1.92058    0.00144746
      10   0.000652653     0.0422606     0.0429132     0.0393204      0.506068       1.01214      0.036129      0.289718      0.036074   0.000876614   2.45339e-06  -7.39356e-06     0.0919354      0.271593      0.212341       1.29359       1.29734      0.153373      0.196755      0.121319       2.25334       1.91442    0.00145047
 11.0588   0.000654173     0.0423473     0.0430015     0.0393246      0.506082       1.01216     0.0361711      0.289721     0.0361149   0.000878526   2.43977e-06  -7.43894e-06     0.0920297      0.271581      0.212297       1.29397       1.29808      0.153352      0.196755      0.121356       2.25302       1.92316    0.00145362
      12   0.000655412     0.0424246       0.04308      0.039328      0.506093       1.01219     0.0362053      0.289723      0.036148   0.000880048   2.41087e-06  -7.47353e-06     0.0921137      0.271568      0.212255       1.29436       1.29859      0.153334      0.196756      0.121389       2.25274       1.93705    0.00145614
 13.0588   0.000656657     0.0425087     0.0431653     0.0393315      0.506104       1.01221     0.0362397      0.289725     0.0361811   0.000881538    2.3506e-06  -7.50076e-06     0.0922049      0.271551      0.212208       1.29485       1.29902      0.153315      0.196757      0.121422       2.25244       1.97799    0.00145863
      14   0.000657627     0.0425787     0.0432364     0.0393341      0.506113       1.01223     0.0362664      0.289726     0.0362067   0.000882667   2.26902e-06  -7.51267e-06     0.0922808      0.271534      0.212167       1.29531       1.29928      0.153298      0.196758      0.121448       2.25218        1.9969    0.00146054
 15.0588   0.000658576     0.0426508     0.0433094     0.0393366      0.506122       1.01225     0.0362926      0.289728     0.0362314   0.000883733    2.1466e-06  -7.51382e-06     0.0923588      0.271514      0.212125       1.29584       1.29945      0.153281      0.196759      0.121475        2.2519       2.03897    0.00146237
      16   0.000659305     0.0427082     0.0433675     0.0393385      0.506128       1.01226     0.0363127      0.289729     0.0362501   0.000884518   2.01504e-06  -7.50755e-06      0.092421      0.271496      0.212091       1.29631       1.29951      0.153267      0.196759      0.121494       2.25167        2.0684    0.00146373
 17.0588   0.000660021     0.0427654     0.0434254     0.0393403      0.506134       1.01227     0.0363324      0.289731     0.0362682   0.000885252   1.85076e-06  -7.49682e-06     0.0924829      0.271477      0.212058       1.29684       1.29952      0.153252       0.19676      0.121513       2.25142       2.09441    0.00146501
      18   0.000660596     0.0428103     0.0434708     0.0393417      0.506139       1.01228     0.0363482      0.289732     0.0362825   0.000885816   1.70196e-06  -7.48635e-06     0.0925313      0.271462      0.212033       1.29729        1.2995       0.15324      0.196761      0.121527       2.25122       2.13683    0.00146601
 19.0588   0.000661213     0.0428552     0.0435165     0.0393431      0.506144       1.01229     0.0363652      0.289733     0.0362975   0.000886412   1.54765e-06   -7.4735e-06       0.09258      0.271446      0.212012       1.29779       1.29949      0.153228      0.196762      0.121536       2.25101        2.2102    0.00146707
      20   0.000661776     0.0428919     0.0435537     0.0393443      0.506148        1.0123     0.0363807      0.289735     0.0363112   0.000886966   1.43473e-06  -7.45897e-06     0.0926195      0.271433      0.211997       1.29821       1.29953      0.153218      0.196763      0.121537       2.25085       2.25301    0.00146804
 21.0588    0.00066248     0.0429314     0.0435939     0.0393458      0.506153       1.01231        0.0364      0.289736     0.0363283   0.000887697   1.34474e-06  -7.43586e-06     0.0926622      0.271422      0.211984       1.29866       1.29965      0.153209      0.196764      0.121536       2.25069       2.28166    0.00146928
      22   0.000663216     0.0429672     0.0436304     0.0393474      0.506158       1.01232     0.0364202      0.289738     0.0363465   0.000888515   1.29972e-06  -7.40788e-06     0.0927008      0.271413      0.211975       1.29906       1.29988      0.153202      0.196764      0.121531       2.25057       2.31879    0.00147062
 23.0588   0.000664224     0.0430105     0.0436747     0.0393496      0.506164       1.01233     0.0364479      0.289741     0.0363717   0.000889705   1.28209e-06  -7.36935e-06     0.0927475      0.271405      0.211966       1.29949       1.30028      0.153196      0.196765      0.121521       2.25046       2.35375    0.00147251
      24   0.000665314     0.0430539     0.0437192     0.0393521      0.506171       1.01234     0.0364778      0.289743     0.0363993   0.000891053   1.28383e-06  -7.33183e-06     0.0927943      0.271399      0.211958       1.29988       1.30078      0.153192      0.196766       0.12151       2.25038       2.36249     0.0014746
 25.0588    0.00066678     0.0431102      0.043777     0.0393556      0.506181       1.01236     0.0365179      0.289746     0.0364369   0.000892924   1.28816e-06  -7.28902e-06     0.0928549      0.271393      0.211947       1.30033        1.3015      0.153188      0.196767      0.121498       2.25032       2.35391    0.00147746
      26   0.000668295     0.0431679     0.0438362     0.0393593      0.506191       1.01238     0.0365594       0.28975     0.0364759   0.000894895   1.28165e-06  -7.25016e-06      0.092917      0.271387      0.211933       1.30076       1.30226      0.153186      0.196767      0.121488       2.25029       2.34466    0.00148043
 27.0588   0.000670207     0.0432419     0.0439121      0.039364      0.506205       1.01241     0.0366117      0.289753     0.0365253   0.000897408   1.25511e-06   -7.2011e-06     0.0929967       0.27138      0.211914       1.30129       1.30322      0.153184      0.196768      0.121478       2.25027       2.34068    0.00148418
      28   0.000672047     0.0433154     0.0439874     0.0393686      0.506219       1.01244     0.0366619      0.289757      0.036573   0.000899833   1.21468e-06  -7.14763e-06     0.0930756      0.271372      0.211893        1.3018       1.30412      0.153183      0.196768      0.121469       2.25029        2.3406    0.00148777
 29.0588    0.00067421     0.0434052     0.0440794     0.0393741      0.506237       1.01247     0.0367208      0.289761      0.036629   0.000902677   1.15633e-06  -7.07265e-06     0.0931721      0.271362      0.211865       1.30242       1.30513      0.153182      0.196768      0.121459       2.25032       2.34227    0.00149195
      30   0.000676158     0.0434897     0.0441658     0.0393791      0.506253       1.01251     0.0367739      0.289765     0.0366796   0.000905223   1.10016e-06  -6.99343e-06     0.0932627      0.271351      0.211837       1.30302       1.30601      0.153183      0.196768       0.12145       2.25038       2.34595    0.00149569
 31.0588   0.000678324     0.0435875     0.0442658     0.0393846      0.506271       1.01254     0.0368327      0.289769     0.0367357   0.000908028   1.03934e-06  -6.89492e-06     0.0933676      0.271336      0.211802       1.30373       1.30694      0.153184      0.196767      0.121439       2.25048       2.35305     0.0014998
      32   0.000680194     0.0436749     0.0443551     0.0393893      0.506287       1.01258     0.0368834      0.289772     0.0367843    0.00091043   9.90526e-07  -6.80489e-06     0.0934612      0.271322      0.211769       1.30438        1.3077      0.153186      0.196766      0.121428       2.25058       2.36367    0.00150332
 33.0588    0.00068222     0.0437718      0.044454     0.0393945      0.506305       1.01261     0.0369383      0.289776     0.0368369   0.000913013   9.41172e-07  -6.70745e-06     0.0935647      0.271304      0.211732       1.30514       1.30849      0.153188      0.196765      0.121415       2.25073       2.38017    0.00150709
      34   0.000683955     0.0438554     0.0445394     0.0393988       0.50632       1.01264     0.0369853      0.289779     0.0368821   0.000915211   8.99157e-07  -6.62807e-06     0.0936541      0.271287      0.211699       1.30581       1.30913      0.153192      0.196763      0.121401       2.25089       2.39291     0.0015103
 35.0588   0.000685844     0.0439459     0.0446317     0.0394035      0.506336       1.01267     0.0370363      0.289783     0.0369313   0.000917597   8.48301e-07  -6.54826e-06     0.0937506      0.271268      0.211662       1.30658        1.3098      0.153196      0.196761      0.121385       2.25108        2.4018    0.00151376
      36   0.000687481     0.0440228     0.0447103     0.0394075      0.506349        1.0127     0.0370805      0.289786     0.0369741   0.000919662   7.94194e-07  -6.48463e-06     0.0938326       0.27125       0.21163       1.30725       1.31037      0.153201      0.196759      0.121369       2.25128       2.40992    0.00151672
 37.0588   0.000689289     0.0441057      0.044795     0.0394118      0.506364       1.01273     0.0371292       0.28979     0.0370215   0.000921941   7.16933e-07  -6.41874e-06     0.0939209      0.271231      0.211596         1.308       1.31097      0.153208      0.196756      0.121351       2.25153         2.426    0.00151995
      38   0.000690878     0.0441764     0.0448673     0.0394156      0.506377       1.01276      0.037172      0.289793     0.0370632   0.000923941   6.29958e-07  -6.36326e-06     0.0939962      0.271213      0.211567       1.30867       1.31149      0.153214      0.196753      0.121332       2.25177        2.4476    0.00152274
 39.0588   0.000692661     0.0442534     0.0449461     0.0394198      0.506392       1.01279     0.0372199      0.289796       0.03711   0.000926185   5.10634e-07  -6.30272e-06      0.094078      0.271194      0.211537       1.30941       1.31208      0.153223      0.196749      0.121308       2.25206       2.47675    0.00152583
      40   0.000694257     0.0443202     0.0450145     0.0394235      0.506405       1.01281     0.0372628      0.289799     0.0371521   0.000928199   3.87768e-07  -6.24964e-06      0.094149      0.271177      0.211511       1.31007       1.31262      0.153231      0.196745      0.121285       2.25234       2.50235    0.00152858
 41.0588   0.000696093     0.0443946     0.0450907     0.0394277      0.506419       1.01284      0.037312      0.289803     0.0372005   0.000930523    2.3553e-07  -6.18976e-06      0.094228      0.271159      0.211483       1.31081       1.31326      0.153242       0.19674      0.121255       2.25267       2.52626    0.00153173
      42   0.000697785     0.0444611     0.0451588     0.0394316      0.506433       1.01287     0.0373573      0.289807     0.0372452   0.000932677   9.22186e-08  -6.13553e-06     0.0942985      0.271143      0.211459       1.31147       1.31389      0.153252      0.196735      0.121227       2.25298       2.54158    0.00153466
 43.0588   0.000699786     0.0445375     0.0452372     0.0394363      0.506449        1.0129     0.0374108       0.28981     0.0372982   0.000935241  -7.37608e-08  -6.07271e-06     0.0943795      0.271126      0.211431       1.31221       1.31468      0.153264      0.196729      0.121194       2.25335       2.55211    0.00153816
      44   0.000701674     0.0446079     0.0453096     0.0394407      0.506464       1.01293     0.0374613      0.289814     0.0373483   0.000937678   -2.2302e-07  -6.01513e-06     0.0944541      0.271111      0.211406       1.31287       1.31545      0.153276      0.196723      0.121164       2.25369       2.55481    0.00154151
 45.0588   0.000703942     0.0446912     0.0453951      0.039446      0.506482       1.01297     0.0375218      0.289819     0.0374086    0.00094062  -3.90769e-07  -5.94908e-06     0.0945422      0.271093      0.211376       1.31362       1.31641       0.15329      0.196716       0.12113        2.2541       2.54865     0.0015456
      46   0.000706096     0.0447696     0.0454757     0.0394512      0.506499         1.013     0.0375792      0.289823      0.037466   0.000943425   -5.3811e-07  -5.89032e-06     0.0946251      0.271078      0.211347        1.3143       1.31735      0.153302       0.19671      0.121101       2.25447       2.53461    0.00154954
 47.0588   0.000708679     0.0448635     0.0455722     0.0394574       0.50652       1.01304     0.0376478      0.289828     0.0375348   0.000946793  -7.00097e-07  -5.82575e-06     0.0947243      0.271059      0.211312       1.31509       1.31848      0.153316      0.196702      0.121071        2.2549       2.51052    0.00155431
      48   0.000711113     0.0449524     0.0456635     0.0394634      0.506539       1.01308     0.0377124      0.289832     0.0375996   0.000949966  -8.39921e-07    -5.771e-06     0.0948181      0.271042      0.211276       1.31581       1.31955      0.153328      0.196694      0.121047        2.2553       2.48317    0.00155886
 49.0588   0.000714001     0.0450588     0.0457728     0.0394705      0.506563       1.01313     0.0377889      0.289838     0.0376766   0.000953724  -9.93412e-07  -5.71361e-06     0.0949303      0.271021      0.211232       1.31664       1.32083      0.153341      0.196685      0.121023       2.25577       2.44683     0.0015643
      50   0.000716691     0.0451592     0.0458759     0.0394773      0.506585       1.01317       0.03786      0.289843     0.0377484   0.000957218  -1.12892e-06  -5.66707e-06      0.095036         0.271      0.211188       1.31741       1.32201      0.153352      0.196676      0.121006       2.25619       2.41027    0.00156942
 51.0588   0.000719844     0.0452786     0.0459985     0.0394852      0.506611       1.01322     0.0379432      0.289849     0.0378324   0.000961302    -1.284e-06  -5.62006e-06     0.0951616      0.270975      0.211134        1.3183       1.32341      0.153364      0.196666      0.120991       2.25667       2.36556    0.00157546
      52   0.000722742     0.0453903     0.0461131     0.0394926      0.506635       1.01327     0.0380195      0.289854     0.0379096   0.000965046  -1.42644e-06  -5.58254e-06     0.0952789      0.270951      0.211081       1.31912       1.32469      0.153373      0.196656      0.120982       2.25711       2.32437    0.00158106
 53.0588    0.00072608     0.0455218     0.0462479     0.0395011      0.506663       1.01333     0.0381072       0.28986     0.0379983   0.000969344  -1.59199e-06  -5.54353e-06     0.0954168      0.270922      0.211015       1.32007       1.32615      0.153382      0.196645      0.120978       2.25761       2.27896    0.00158753
      54   0.000729082     0.0456432     0.0463723     0.0395088      0.506688       1.01338     0.0381859      0.289866      0.038078   0.000973194  -1.74191e-06  -5.50958e-06     0.0955439      0.270894      0.210953       1.32094       1.32745      0.153388      0.196634      0.120977       2.25807        2.2416    0.00159336
 55.0588   0.000732448     0.0457837     0.0465161     0.0395175      0.506717       1.01344      0.038274      0.289872     0.0381673   0.000977488  -1.91019e-06  -5.46916e-06     0.0956908       0.27086      0.210877       1.32195       1.32889      0.153394      0.196622      0.120982       2.25859       2.20508     0.0015999
      56   0.000735382     0.0459107     0.0466461     0.0395251      0.506742       1.01349     0.0383505      0.289877     0.0382449   0.000981206    -2.057e-06  -5.42872e-06     0.0958235      0.270828      0.210807       1.32286       1.33012      0.153398       0.19661      0.120988       2.25907       2.17906    0.00160559
 57.0588   0.000738557     0.0460543     0.0467928     0.0395334      0.506769       1.01354     0.0384332      0.289883     0.0383288     0.0009852  -2.21797e-06  -5.37557e-06     0.0959732       0.27079      0.210724       1.32389       1.33142      0.153401      0.196596      0.120999       2.25961       2.15856    0.00161171
      58   0.000741219     0.0461807     0.0469219     0.0395403      0.506792       1.01359     0.0385024      0.289887     0.0383991   0.000988518  -2.35817e-06  -5.31991e-06     0.0961048      0.270754      0.210648       1.32481       1.33248      0.153404      0.196584      0.121009       2.26009       2.14894     0.0016168
 59.0588    0.00074398     0.0463193     0.0470633     0.0395475      0.506817       1.01364     0.0385741      0.289892      0.038472   0.000991925  -2.51495e-06  -5.24659e-06      0.096249      0.270713      0.210562       1.32583       1.33354      0.153406      0.196569      0.121022       2.26064       2.14769    0.00162204
      60   0.000746193     0.0464377     0.0471839     0.0395533      0.506836       1.01367     0.0386314      0.289896     0.0385304   0.000994624   -2.6557e-06  -5.17134e-06     0.0963718      0.270676      0.210485       1.32673       1.33436      0.153408      0.196556      0.121033       2.26113       2.15407    0.00162619
 61.0588    0.00074838     0.0465633     0.0473117      0.039559      0.506856       1.01371      0.038688        0.2899     0.0385883   0.000997259  -2.81773e-06  -5.07518e-06     0.0965021      0.270634      0.210401        1.3277       1.33514      0.153411       0.19654      0.121044       2.26168       2.16764    0.00163022
      62    0.00075004     0.0466669     0.0474169     0.0395632      0.506871       1.01374     0.0387309      0.289903     0.0386324   0.000999233  -2.96601e-06  -4.97989e-06     0.0966094      0.270596      0.210328       1.32853        1.3357      0.153414      0.196525      0.121053       2.26217       2.18327    0.00163323
 63.0588   0.000751583      0.046773     0.0475246     0.0395672      0.506885       1.01377     0.0387707      0.289905     0.0386736    0.00100104  -3.13741e-06  -4.86287e-06     0.0967192      0.270555       0.21025        1.3294       1.33619      0.153419      0.196509      0.121061       2.26272        2.2023    0.00163594
      64    0.00075267     0.0468574     0.0476101       0.03957      0.506895       1.01379     0.0387987      0.289907      0.038703    0.00100229  -3.29229e-06  -4.75195e-06     0.0968064      0.270519      0.210184       1.33012        1.3365      0.153425      0.196493      0.121066        2.2632       2.21833    0.00163778
 65.0588   0.000753583     0.0469406     0.0476941     0.0395723      0.506905       1.01381     0.0388222      0.289909     0.0387281    0.00100333  -3.46581e-06  -4.62232e-06     0.0968923      0.270481      0.210115       1.33086       1.33673      0.153433      0.196476       0.12107       2.26374       2.23304    0.00163923
      66   0.000754134     0.0470039     0.0477581     0.0395736      0.506911       1.01382     0.0388364      0.289909     0.0387437    0.00100394  -3.61504e-06  -4.50568e-06     0.0969576      0.270449      0.210059       1.33144       1.33684      0.153442       0.19646      0.121072       2.26421       2.24174    0.00163999
 67.0588    0.00075448     0.0470634     0.0478179     0.0395744      0.506915       1.01383     0.0388453       0.28991     0.0387543    0.00100431  -3.77157e-06  -4.37638e-06      0.097019      0.270415      0.210002       1.33201       1.33686      0.153455      0.196441      0.121074       2.26474       2.24629    0.00164031
      68   0.000754557      0.047106     0.0478606     0.0395746      0.506918       1.01384     0.0388473       0.28991     0.0387579    0.00100439  -3.89618e-06  -4.26598e-06     0.0970629      0.270387      0.209956       1.33243        1.3368      0.153468      0.196424      0.121076       2.26519        2.2469    0.00164013
 69.0588   0.000754398     0.0471427     0.0478971     0.0395742      0.506919       1.01384     0.0388432      0.289909     0.0387556     0.0010042  -4.01662e-06  -4.14979e-06     0.0971006      0.270358       0.20991       1.33282       1.33664      0.153485      0.196405      0.121078        2.2657       2.24674    0.00163945
      70   0.000754045     0.0471655     0.0479195     0.0395732      0.506919       1.01384     0.0388341      0.289908     0.0387481     0.0010038  -4.10546e-06   -4.0558e-06     0.0971241      0.270335      0.209874       1.33308       1.33642      0.153503      0.196388      0.121079       2.26614       2.24899    0.00163842
 71.0588   0.000753409     0.0471802     0.0479336     0.0395717      0.506917       1.01384     0.0388178      0.289906     0.0387335    0.00100309  -4.18683e-06  -3.96282e-06     0.0971392      0.270312       0.20984       1.33328       1.33606      0.153525      0.196368      0.121081       2.26663       2.25715     0.0016368
      72   0.000752628     0.0471833      0.047936     0.0395697      0.506914       1.01383     0.0387976      0.289904     0.0387149    0.00100221  -4.24613e-06  -3.89343e-06     0.0971425      0.270294      0.209815       1.33338       1.33566      0.153547       0.19635      0.121081       2.26705       2.27043    0.00163494
 73.0588   0.000751493     0.0471754     0.0479269     0.0395669       0.50691       1.01382     0.0387684        0.2899     0.0386874    0.00100093  -4.30336e-06  -3.83256e-06     0.0971344      0.270277      0.209793        1.3334       1.33507      0.153574       0.19633      0.121079       2.26752       2.29158    0.00163234
      74   0.000750241     0.0471577     0.0479079     0.0395639      0.506904       1.01381     0.0387361      0.289897     0.0386565   0.000999502  -4.35023e-06  -3.79572e-06     0.0971161      0.270264      0.209779       1.33334       1.33443      0.153601      0.196313      0.121075       2.26792       2.31456    0.00162956
 75.0588    0.00074854     0.0471247     0.0478733     0.0395597      0.506896       1.01379     0.0386921      0.289893     0.0386142    0.00099754  -4.40261e-06  -3.77582e-06     0.0970822      0.270252      0.209771       1.33318       1.33356      0.153632      0.196293      0.121068       2.26837       2.34371    0.00162585
      76   0.000746752     0.0470831     0.0478299     0.0395554      0.506886       1.01377     0.0386459      0.289888     0.0385692   0.000995451  -4.45107e-06   -3.7788e-06     0.0970393      0.270245       0.20977       1.33296       1.33264      0.153663      0.196275       0.12106       2.26876       2.37208    0.00162202
 77.0588   0.000744413     0.0470214     0.0477658     0.0395496      0.506873       1.01375     0.0385853      0.289883       0.03851   0.000992684  -4.50849e-06  -3.80653e-06     0.0969756       0.27024      0.209779       1.33261       1.33143      0.153699      0.196255      0.121046       2.26918       2.40711    0.00161707
      78   0.000742037     0.0469524     0.0476945     0.0395438      0.506859       1.01372     0.0385237      0.289877     0.0384496   0.000989838   -4.5614e-06  -3.85318e-06     0.0969045      0.270238      0.209795       1.33221       1.33019      0.153733      0.196238      0.121031       2.26956        2.4418     0.0016121
 79.0588   0.000739033     0.0468584     0.0475974     0.0395364      0.506841       1.01368     0.0384456       0.28987     0.0383728   0.000986199  -4.62112e-06  -3.93008e-06     0.0968074      0.270241      0.209823       1.33166       1.32863      0.153773      0.196219      0.121009       2.26997       2.48568    0.00160588
      80   0.000736083     0.0467599      0.047496      0.039529      0.506823       1.01365     0.0383688      0.289864      0.038297   0.000982591  -4.67241e-06  -4.01932e-06     0.0967056      0.270247      0.209858       1.33107       1.32711       0.15381      0.196202      0.120985       2.27033       2.52934    0.00159982
 81.0588    0.00073248     0.0466325      0.047365       0.03952      0.506799        1.0136     0.0382748      0.289856     0.0382041   0.000978147  -4.72608e-06  -4.14182e-06     0.0965738      0.270258      0.209908        1.3303       1.32528      0.153854      0.196184      0.120953       2.27072       2.58314    0.00159249
      82   0.000729063     0.0465053     0.0472344     0.0395115      0.506775       1.01355     0.0381854      0.289849     0.0381157   0.000973905  -4.76904e-06  -4.26892e-06      0.096442      0.270272      0.209963       1.32952       1.32356      0.153894      0.196168       0.12092       2.27106       2.63355     0.0015856
 83.0588   0.000725035     0.0463478     0.0470729     0.0395013      0.506747       1.01349     0.0380798       0.28984     0.0380112    0.00096888  -4.81134e-06  -4.43049e-06     0.0962786      0.270293      0.210036       1.32854       1.32158       0.15394      0.196151      0.120876       2.27144       2.68978    0.00157756
      84    0.00072135     0.0461968     0.0469182      0.039492       0.50672       1.01344     0.0379829      0.289833     0.0379152   0.000964266  -4.84329e-06  -4.58877e-06     0.0961216      0.270316      0.210109       1.32757        1.3198      0.153981      0.196136      0.120832       2.27176       2.73535    0.00157028
 85.0588    0.00071716     0.0460172     0.0467344     0.0394814      0.506688       1.01338     0.0378724      0.289824     0.0378057   0.000959012  -4.87243e-06  -4.78073e-06     0.0959346      0.270347      0.210201       1.32639       1.31784      0.154029       0.19612      0.120777       2.27212       2.77669    0.00156208
      86    0.00071346     0.0458514     0.0465648      0.039472      0.506659       1.01332     0.0377746      0.289817     0.0377088   0.000954371  -4.89169e-06  -4.96104e-06     0.0957616      0.270378      0.210289       1.32528       1.31617      0.154071      0.196107      0.120725       2.27243       2.80146    0.00155492
 87.0588   0.000709392     0.0456612     0.0463706     0.0394617      0.506627       1.01325     0.0376668      0.289809     0.0376019   0.000949275  -4.90507e-06  -5.17118e-06     0.0955627      0.270418      0.210393       1.32395        1.3144      0.154117      0.196093      0.120665       2.27277       2.81451    0.00154716
      88   0.000705912     0.0454916     0.0461975     0.0394529      0.506598        1.0132     0.0375743      0.289803     0.0375102   0.000944926  -4.90939e-06  -5.36119e-06     0.0953851      0.270456       0.21049       1.32274       1.31295      0.154158      0.196081      0.120611       2.27306       2.81378     0.0015406
 89.0588   0.000702193     0.0453033     0.0460055     0.0394435      0.506567       1.01313     0.0374751      0.289796      0.037412   0.000940293  -4.90672e-06  -5.57504e-06     0.0951875      0.270502        0.2106       1.32134       1.31148      0.154203      0.196068      0.120551       2.27338       2.80112    0.00153368
      90   0.000699086     0.0451403     0.0458394     0.0394356       0.50654       1.01308     0.0373921       0.28979     0.0373297   0.000936436   -4.8999e-06  -5.76286e-06     0.0950161      0.270544      0.210698       1.32009       1.31031      0.154241      0.196058      0.120499       2.27365       2.78097    0.00152799
 91.0588   0.000695824     0.0449639     0.0456597     0.0394275      0.506512       1.01302     0.0373048      0.289784     0.0372432   0.000932404   -4.8912e-06  -5.96994e-06     0.0948303      0.270593      0.210807       1.31869       1.30915      0.154283      0.196047      0.120444       2.27395       2.74942    0.00152211
      92   0.000693132     0.0448145     0.0455076     0.0394208      0.506488       1.01298     0.0372326       0.28978     0.0371716   0.000929089  -4.88628e-06  -6.14986e-06     0.0946725      0.270636        0.2109       1.31746       1.30824      0.154317      0.196038      0.120399        2.2742       2.71402    0.00151733
 93.0588   0.000690319     0.0446554     0.0453457     0.0394138      0.506462       1.01292     0.0371569      0.289775     0.0370967   0.000925637  -4.88729e-06  -6.34793e-06     0.0945044      0.270685      0.211001       1.31611       1.30734      0.154354      0.196029      0.120352       2.27447       2.66671    0.00151242
      94   0.000687989     0.0445221       0.04521     0.0394081      0.506441       1.01288     0.0370942      0.289771     0.0370345   0.000922784  -4.89505e-06  -6.52074e-06     0.0943632      0.270727      0.211086       1.31495       1.30661      0.154384      0.196021      0.120315       2.27471       2.61945     0.0015084
 95.0588   0.000685527     0.0443807     0.0450663     0.0394022      0.506418       1.01284     0.0370277      0.289766     0.0369687    0.00091977  -4.90974e-06  -6.71209e-06     0.0942133      0.270772      0.211177        1.3137       1.30586      0.154415      0.196013       0.12028       2.27495       2.56334     0.0015042
      96   0.000683446      0.044262     0.0449454     0.0393971      0.506399        1.0128     0.0369715      0.289763     0.0369131   0.000917217  -4.92411e-06   -6.8796e-06     0.0940872      0.270811      0.211253       1.31263       1.30522      0.154441      0.196007      0.120253       2.27515       2.51421    0.00150067
 97.0588   0.000681186     0.0441347     0.0448159     0.0393917      0.506378       1.01276     0.0369103      0.289759     0.0368526    0.00091443  -4.93498e-06  -7.06492e-06     0.0939518      0.270851      0.211333       1.31147       1.30451      0.154467      0.196001      0.120229       2.27537        2.4638    0.00149684
      98   0.000679216      0.044026     0.0447052     0.0393869      0.506359       1.01272     0.0368569      0.289756     0.0367997   0.000911983  -4.93363e-06  -7.22645e-06     0.0938361      0.270886      0.211401       1.31049       1.30385      0.154487      0.195996      0.120213       2.27554        2.4258    0.00149347
 99.0588   0.000677014      0.043907     0.0445841     0.0393816      0.506339       1.01268     0.0367971      0.289752     0.0367406   0.000909216  -4.91342e-06  -7.40423e-06     0.0937092      0.270922      0.211474       1.30942       1.30307      0.154508       0.19599      0.120198       2.27572       2.39172    0.00148966
     100   0.000675049      0.043803      0.044478     0.0393767      0.506321       1.01264     0.0367437      0.289749     0.0366878   0.000906718   -4.8758e-06  -7.55874e-06      0.093598      0.270952      0.211536        1.3085       1.30235      0.154525      0.195986      0.120187       2.27586       2.36849    0.00148621
 101.059    0.00067282     0.0436866     0.0443595     0.0393712        0.5063        1.0126      0.036683      0.289745     0.0366278    0.00090385  -4.81157e-06  -7.72916e-06     0.0934737      0.270984      0.211604       1.30749       1.30148      0.154542      0.195982      0.120178         2.276        2.3488    0.00148224
