    #(t)     KinEnergy     PotEnergy     TotEnergy   Dissipation   wshearUpper     wallshear        L2(u')         L2(u)           e3d           ecf         ubulk         wbulk        L2(T')         L2(T)          <T>a      heatflux          Nu_t        L2(S')         L2(S)          <S>a      massflux          Nu_c     buoyPowIn
 21.0526   2.80678e-07     0.0223805     0.0223808     0.0203741      0.499818      0.999967   0.000749236      0.288674   0.000672317    2.8645e-07   7.18294e-05   9.77611e-05     0.0669037      0.240194      0.190374       1.59446      0.405926      0.148793      0.196194      0.117392       2.32209     -0.376866   2.05493e-07
      22   3.86191e-07     0.0208064     0.0208068     0.0203742      0.499834      0.999967   0.000878852      0.288674   0.000815811   3.75414e-07   6.53063e-05    9.1695e-05      0.064508      0.241779       0.19251       1.57316        0.4275      0.148738      0.196215      0.117442       2.32161     -0.408218   3.35165e-07
 23.0526   5.87497e-07     0.0191882     0.0191887     0.0203743      0.499851      0.999968    0.00108397      0.288675    0.00103468   5.45835e-07   5.85311e-05   8.53942e-05     0.0619486      0.243489      0.194793       1.55038      0.450807      0.148678      0.196239      0.117498       2.32108     -0.466811   5.83688e-07
      24   8.99362e-07     0.0178416     0.0178425     0.0203745      0.499865      0.999968    0.00134117      0.288676    0.00130236    8.1053e-07   5.28316e-05   8.00935e-05     0.0597354      0.244982      0.196769       1.53065      0.471377      0.148622       0.19626       0.11755        2.3206     -0.555671   9.71106e-07
 25.0526   1.50419e-06     0.0164599     0.0164614     0.0203749      0.499881       0.99997    0.00173447      0.288679    0.00170517   1.32474e-06   4.69121e-05   7.45877e-05     0.0573758       0.24659      0.198879       1.50957      0.494149       0.14856      0.196283       0.11761       2.32006     -0.723968    1.7277e-06
      26   2.45714e-06     0.0153144     0.0153168     0.0203754      0.499894      0.999972    0.00221682      0.288683    0.00219428   2.13579e-06   4.19328e-05   6.99558e-05     0.0553432      0.247992      0.200701       1.49131      0.515135      0.148504      0.196305      0.117668       2.31958     -0.982245   2.92788e-06
 27.0526   4.33677e-06     0.0141474     0.0141518     0.0203766      0.499909      0.999976    0.00294509       0.28869    0.00292838   3.73663e-06   3.67617e-05   6.51447e-05     0.0531929        0.2495      0.202642       1.47179      0.540165      0.148439      0.196328      0.117739       2.31905      -1.47561   5.31064e-06
      28   7.34448e-06     0.0131938     0.0132011     0.0203784      0.499923      0.999983    0.00383262      0.288703    0.00381991   6.29921e-06   3.24126e-05   6.10974e-05     0.0513689      0.250813      0.204308       1.45489      0.566076      0.148377      0.196349      0.117815       2.31857      -2.23456   9.14556e-06
 29.0526   1.33595e-05      0.012251     0.0122643      0.020382      0.499942      0.999997    0.00516905      0.288727    0.00515969   1.14245e-05    2.7897e-05   5.68935e-05     0.0494994      0.252222      0.206062       1.43684      0.602509      0.148303      0.196373      0.117921       2.31803      -3.67307    1.6853e-05
      30   2.30866e-05     0.0115278     0.0115508     0.0203879      0.499962       1.00002    0.00679508      0.288767    0.00678794   1.97111e-05   2.41004e-05    5.3357e-05     0.0480162      0.253446      0.207536       1.42122      0.648305      0.148227      0.196394      0.118049       2.31755       -5.8374   2.93607e-05
 31.0526   4.26488e-05     0.0109119     0.0109546     0.0203997      0.499995       1.00007    0.00923567      0.288847    0.00923021   3.63652e-05   2.01607e-05   4.96839e-05      0.046716      0.254753      0.209018       1.40456      0.726283      0.148125      0.196417      0.118251       2.31702      -9.76333   5.45493e-05
      32   7.42004e-05     0.0106075     0.0106817     0.0204188      0.500039       1.00014      0.012182      0.288977     0.0121773     6.319e-05   1.68511e-05   4.65938e-05     0.0460597      0.255877      0.210151       1.39019      0.839787      0.148005      0.196438      0.118519       2.31654      -15.2769   9.50872e-05
 33.0526   0.000136575     0.0107167     0.0108533     0.0204566      0.500118       1.00028     0.0165272      0.289234     0.0165222   0.000116069   1.34223e-05   4.33841e-05     0.0462962      0.257058       0.21106       1.37494       1.04913       0.14782      0.196461      0.118964       2.31602       -24.311   0.000174546
      34   0.000233271     0.0114717      0.011705     0.0205153      0.500228       1.00048     0.0215996      0.289639     0.0215922   0.000197588   1.05519e-05   4.06836e-05     0.0478993      0.258042      0.211385       1.36192       1.35541      0.147577      0.196482      0.119549       2.31555      -35.3523   0.000295483
 35.0526   0.000410062     0.0135015     0.0139116     0.0206234      0.500403       1.00081     0.0286378      0.290394     0.0286226   0.000345011   7.60408e-06   3.78775e-05     0.0519645      0.259011      0.210887       1.34835       1.88046      0.147184      0.196504      0.120463       2.31503      -50.1356   0.000508952
      36   0.000651524     0.0169485        0.0176     0.0207728       0.50058       1.00115     0.0360978      0.291461     0.0360655    0.00054294   5.19217e-06   3.55149e-05     0.0582211      0.259716      0.209321       1.33713       2.54611      0.146691      0.196524      0.121549       2.31457        -63.46   0.000784596
 37.0526    0.00101664     0.0232597     0.0242763     0.0210034      0.500652       1.00126     0.0450918      0.293159     0.0450183    0.00083616   2.84446e-06   3.30571e-05     0.0682051       0.26022      0.205933        1.3261        3.4733      0.146004      0.196544      0.123004       2.31408      -73.4426    0.00116791
      38    0.00140619      0.031574     0.0329802     0.0212569       0.50032       1.00058     0.0530319      0.295108     0.0528877    0.00114449   1.06495e-06   3.09841e-05     0.0794657      0.260307      0.201157       1.31783        4.3867      0.145346       0.19656      0.124402       2.31366      -72.6458    0.00153221
 39.0526    0.00183307     0.0436134     0.0454465     0.0215476      0.499032      0.998018     0.0605487      0.297511     0.0602723    0.00148233  -7.99419e-07   2.88228e-05     0.0933953      0.259834      0.193933       1.31104       5.30626      0.144756      0.196575      0.125789       2.31322      -56.2339    0.00186586
      40    0.00211665     0.0560637     0.0581804     0.0217604      0.496629      0.993304     0.0650638      0.299541     0.0646086    0.00171097  -3.16092e-06   2.69964e-05       0.10589      0.258759      0.186076       1.30775        5.8302      0.144544      0.196585       0.12662       2.31282      -28.4508    0.00201073
 41.0526    0.00220344     0.0696049     0.0718084     0.0218702      0.492319      0.984838     0.0663843      0.301161     0.0656591    0.00178838  -7.64341e-06    2.5091e-05      0.117987      0.256728      0.176763       1.30815       5.82856      0.144805      0.196592      0.126858       2.31244       9.69627    0.00192239
      42    0.00201354     0.0791104     0.0811239     0.0218111      0.487097      0.974487     0.0634592      0.301689     0.0624341    0.00163663  -1.33328e-05   2.34841e-05      0.125786      0.254141      0.168996       1.31298       5.18216      0.145441      0.196596      0.126435       2.31208       39.0748    0.00161639
 43.0526    0.00153367     0.0841694      0.085703     0.0215667      0.480471      0.961355     0.0553835       0.30108     0.0539917    0.00121573  -2.09899e-05   2.18159e-05      0.129745      0.250588      0.162455       1.32392       3.78788      0.146329      0.196597      0.125506       2.31167       53.2783    0.00111437
      44      0.001006     0.0830344     0.0840404     0.0212425      0.474882      0.950477     0.0448554      0.299652      0.043186   0.000738536  -3.04601e-05   2.04173e-05      0.128868      0.247105      0.159403       1.33885       2.19353      0.147008      0.196595      0.124613        2.3112       46.1363    0.00067182
 45.0526   0.000572377     0.0774072     0.0779796     0.0209208      0.471022      0.943321     0.0338342      0.297717     0.0321471   0.000396091  -4.73335e-05   1.89706e-05      0.124424      0.243429       0.15923       1.36063      0.811054      0.147456      0.196589      0.123935       2.31072       24.2007   0.000406977
      46   0.000421519     0.0714506     0.0718721     0.0207721       0.47116      0.943995     0.0290351      0.296215     0.0277306   0.000312071  -6.92489e-05    1.7756e-05      0.119541      0.240643      0.160687       1.38405      0.445343      0.147592       0.19658      0.123702       2.31021       8.65535   0.000370933
 47.0526    0.00043932     0.0662101     0.0666494     0.0207249      0.475045      0.951635     0.0296419      0.295003     0.0288996   0.000354885  -9.59588e-05   1.64923e-05      0.115074      0.238281      0.162505       1.41246      0.627577      0.147652      0.196562      0.123665        2.3098      -5.41803   0.000407597
      48    0.00051855     0.0632934      0.063812     0.0207441      0.480197      0.961315      0.032204      0.294282     0.0317733   0.000443342  -0.000114713   1.54252e-05      0.112511      0.236756      0.163618       1.43825       1.03938      0.147751      0.196539      0.123802       2.30933       2.53484   0.000449912
 49.0526   0.000556058     0.0613767     0.0619327     0.0207655      0.485557      0.971229     0.0333484      0.293712     0.0330437   0.000474141  -0.000124693   1.43129e-05      0.110794      0.235561      0.164018       1.46544       1.43594      0.147914      0.196509      0.123715       2.30888       14.8048   0.000444687
      50   0.000510157     0.0599881     0.0604983     0.0207521       0.48871      0.977064     0.0319424      0.293259     0.0316538   0.000421228  -0.000125211   1.33761e-05      0.109534      0.234824      0.163997       1.48769       1.48755      0.148074       0.19648      0.123417       2.30843       18.5123   0.000394095
 51.0526   0.000413158     0.0581248      0.058538     0.0207002      0.490225       0.97995     0.0287457       0.29276     0.0284505   0.000341397  -0.000121396    1.2406e-05      0.107819      0.234275      0.164194       1.50924       1.30086      0.148226      0.196446      0.123082       2.30797       18.8077   0.000328831
      52   0.000327534     0.0560685      0.056396      0.020657      0.490648      0.980788     0.0255943      0.292347     0.0252957   0.000280383  -0.000117345   1.15959e-05      0.105895      0.233977      0.164784        1.5254       1.07795        0.1483      0.196417      0.122817       2.30749       14.9226   0.000290018
 53.0526   0.000234377     0.0532157       0.05345     0.0206034       0.49089      0.981162     0.0216507      0.291889      0.021347   0.000179969  -0.000112082   1.07628e-05      0.103166      0.233813      0.166091       1.53957      0.686079       0.14829      0.196387      0.122615       2.30702       9.87203   0.000226244
      54   0.000176954     0.0501004     0.0502774     0.0205512      0.491158        0.9816     0.0188125      0.291464     0.0185451   0.000115399  -0.000105771    1.0069e-05        0.1001      0.233798      0.167975       1.54911      0.375362      0.148232      0.196365      0.122515       2.30654       5.19023   0.000177091
 55.0526   0.000175393     0.0466844     0.0468598      0.020533      0.491904      0.983164     0.0187293      0.291067     0.0185628   0.000118027  -9.84573e-05   9.35429e-06     0.0966276      0.233994      0.170503       1.55668      0.290918      0.148135      0.196346      0.122548       2.30603      -3.66157    0.00018423
      56   0.000233445     0.0442885      0.044522     0.0205574      0.493242       0.98601     0.0216076       0.29086     0.0215243   0.000181349  -9.36461e-05   8.75569e-06     0.0941154      0.234365      0.172714       1.56123      0.444476      0.148032      0.196333      0.122712       2.30557       -8.2348   0.000244015
 57.0526   0.000347538      0.042888     0.0432355     0.0206174      0.495345      0.990358     0.0263643      0.290866     0.0263246   0.000300122  -9.06546e-05   8.13463e-06     0.0926153      0.234931      0.174583       1.56426      0.890743      0.147942      0.196323      0.122962       2.30509      -11.4513   0.000346469
      58   0.000453784     0.0429036     0.0433574     0.0206838      0.497246      0.994227     0.0301259      0.291074     0.0300909   0.000398296  -8.92758e-05   7.61193e-06     0.0926322       0.23552      0.175308       1.56559       1.44902       0.14792      0.196318      0.123144       2.30462      -3.03643   0.000435343
 59.0526   0.000537715     0.0441073      0.044645     0.0207477      0.498547      0.996863     0.0327938      0.291445     0.0327404   0.000471031   -8.8438e-05   7.06898e-06     0.0939226      0.236201      0.175008       1.56596       1.93153      0.147984      0.196314      0.123112       2.30414       9.28008   0.000510048
      60   0.000578395     0.0458208     0.0463992     0.0207965      0.498611      0.996994     0.0340116      0.291835     0.0339268   0.000510148  -8.79832e-05   6.61251e-06     0.0957296      0.236761      0.174112       1.56549       2.14744       0.14809      0.196313      0.122949       2.30373        12.286   0.000564754
 61.0526   0.000596739     0.0478433       0.04844     0.0208405      0.497708      0.995069     0.0345468      0.292261     0.0344183    0.00053236  -8.67273e-05   6.13861e-06     0.0978195      0.237213       0.17291       1.56419        2.1252      0.148193      0.196312      0.122726       2.30323       13.1069   0.000611013
      62   0.000589923     0.0493231      0.049913     0.0208559      0.496411      0.992345     0.0343489      0.292574      0.034179   0.000511035  -8.37418e-05   5.73962e-06     0.0993208      0.237407       0.17205       1.56243       1.93175      0.148251      0.196314      0.122554       2.30291       11.5014   0.000611499
 63.0526    0.00055642     0.0502724     0.0508288      0.020833      0.494659      0.988867     0.0333593      0.292757     0.0331539   0.000443754  -7.95454e-05   5.32417e-06      0.100272      0.237441      0.171589       1.55998       1.64115      0.148314      0.196316      0.122309       2.30241       19.1312   0.000559512
      64   0.000525995     0.0504782     0.0510042     0.0207911      0.493201      0.986092     0.0324344       0.29278      0.032221   0.000394806  -7.70182e-05   4.97342e-06      0.100477      0.237406      0.171698       1.55776         1.387      0.148376      0.196319      0.121953       2.30198       20.7037   0.000505197
 65.0526   0.000513216      0.050245     0.0507582     0.0207583      0.492276      0.984301      0.032038      0.292742      0.031835   0.000383431  -7.59813e-05   4.60736e-06      0.100245      0.237381      0.172169       1.55608       1.34017      0.148418      0.196323      0.121711       2.30146       7.59732    0.00048187
      66   0.000515716     0.0499927     0.0505084     0.0207601       0.49216      0.983933     0.0321159      0.292725     0.0319187   0.000390071  -7.43947e-05   4.29752e-06     0.0999927      0.237409      0.172483        1.5559       1.45051        0.1484      0.196327      0.121672       2.30105       3.10889   0.000494104
 67.0526   0.000510805     0.0497907     0.0503015     0.0207705      0.492292      0.984135     0.0319626      0.292716     0.0317582   0.000376145  -7.07778e-05   3.97358e-06     0.0997905      0.237481      0.172636       1.55733       1.50648       0.14833      0.196331      0.121696        2.3006      -7.52873   0.000496614
      68   0.000485341     0.0493864     0.0498717     0.0207582      0.492233      0.984167     0.0311558      0.292649     0.0309408   0.000329993  -6.82136e-05   3.69957e-06     0.0993845      0.237534      0.172788       1.55964       1.42253      0.148258      0.196336      0.121874       2.30019      -4.60739   0.000457294
 69.0526   0.000439667     0.0483895     0.0488292     0.0207132       0.49198      0.983872     0.0296536      0.292464     0.0294405   0.000267244  -6.82576e-05   3.41423e-06     0.0983764      0.237592      0.173273        1.5624       1.22388      0.148208      0.196341      0.122033       2.29971      -3.44628   0.000381915
      70   0.000398552     0.0471049     0.0475034     0.0206658      0.491888      0.983696      0.028233       0.29222     0.0280382   0.000231206   -6.9871e-05   3.17485e-06     0.0970617      0.237711      0.173996        1.5643       1.13318      0.148205      0.196346      0.122084       2.29928       2.81835   0.000323896
 71.0526   0.000364218     0.0456176     0.0459819     0.0206329       0.49222      0.984124     0.0269895      0.291946     0.0268188   0.000221549  -6.99689e-05   2.92847e-06     0.0955172      0.237974      0.174855       1.56531       1.15751      0.148229      0.196353      0.122059       2.29877       3.32485   0.000295226
      72   0.000331607     0.0443671     0.0446987      0.020618      0.492755      0.984912      0.025753      0.291725     0.0255923   0.000205639  -6.64783e-05   2.72381e-06     0.0941989       0.23831      0.175587       1.56507       1.14694      0.148255      0.196359      0.122006       2.29832       7.99868   0.000281556
 73.0526     0.0002879     0.0429144     0.0432023     0.0206005      0.493228      0.985627     0.0239958       0.29149     0.0238387    0.00015791  -5.87709e-05     2.514e-06     0.0926438      0.238737      0.176564       1.56351      0.988908      0.148274      0.196366      0.121871       2.29783       8.76373   0.000257874
      74   0.000262971     0.0414339     0.0416968      0.020584       0.49349      0.986062     0.0229334      0.291276     0.0227974   0.000118858  -4.97644e-05   2.33954e-06     0.0910317      0.239143       0.17781       1.56113      0.767942      0.148276      0.196373        0.1218       2.29737       3.07981   0.000243284
 75.0526   0.000293798     0.0399606     0.0402544     0.0205865      0.494004      0.987164     0.0242404      0.291111     0.0241561   0.000145131  -3.95628e-05   2.16016e-06     0.0893987      0.239638      0.179587       1.55783      0.638769      0.148266       0.19638      0.121875       2.29686      -3.90347   0.000275386
      76   0.000367744     0.0392938     0.0396616     0.0206207      0.494922      0.989216     0.0271199      0.291102     0.0270701   0.000203818   -3.2375e-05   2.01045e-06     0.0886497      0.240133      0.181158       1.55464      0.794063      0.148265      0.196387      0.121984       2.29642      -1.87818   0.000337695
 77.0526   0.000461983     0.0395091      0.039971     0.0206788      0.496124       0.99191     0.0303968      0.291232     0.0303624   0.000262171  -2.81601e-05   1.85574e-06     0.0888921      0.240718      0.182343       1.55115       1.14592      0.148296      0.196395      0.122053       2.29593      0.542142   0.000413345
      78   0.000546465      0.040443     0.0409894     0.0207347      0.496987       0.99388     0.0330595      0.291454     0.0330274   0.000317817  -2.78092e-05   1.72631e-06     0.0899366      0.241238      0.182792       1.54808       1.44487      0.148334      0.196402      0.122095       2.29549     -0.640684   0.000484211
 79.0526   0.000620613     0.0418581     0.0424788      0.020787      0.497457      0.995091      0.035231      0.291775     0.0351902   0.000355757  -3.10926e-05   1.59327e-06     0.0914966      0.241731      0.182725        1.5444       1.68044      0.148331       0.19641      0.122035       2.29503       10.5223   0.000538443
      80   0.000660807     0.0430294     0.0436902     0.0208129      0.497332      0.995111      0.036354      0.292067     0.0362974   0.000375297   -3.7548e-05   1.48336e-06     0.0927679      0.242054      0.182348       1.54031       1.79544      0.148272      0.196418      0.121917       2.29465       4.01642   0.000558368
 81.0526   0.000668918     0.0439037     0.0445727     0.0208207      0.496679       0.99408     0.0365764       0.29234     0.0364931   0.000372778   -4.8743e-05    1.3718e-06     0.0937057      0.242282      0.181732       1.53456       1.85961       0.14814      0.196426       0.12201       2.29422       -9.6242   0.000547798
      82   0.000636886     0.0441302     0.0447671     0.0208066      0.495717      0.992326     0.0356899      0.292474      0.035577   0.000338948   -6.1681e-05   1.27943e-06      0.093947      0.242411      0.181165       1.52839        1.7878      0.147971      0.196434      0.122233       2.29382      -10.6048   0.000505772
 83.0526   0.000576637     0.0437098     0.0442864     0.0207679      0.494462      0.989974     0.0339599      0.292475       0.03382   0.000296886  -7.83694e-05   1.18343e-06     0.0934984      0.242516      0.180818       1.52085       1.59089      0.147765      0.196443      0.122464       2.29334      -6.17669   0.000445142
      84   0.000517657     0.0429183      0.043436     0.0207296      0.493482      0.988112     0.0321763      0.292384     0.0320206   0.000261229  -9.51046e-05   1.10152e-06      0.092648      0.242615      0.180818       1.51386       1.45335      0.147599      0.196452       0.12257       2.29288      -1.20856   0.000399401
 85.0526   0.000465588     0.0419307     0.0423963     0.0206975      0.492747      0.986672     0.0305152      0.292237     0.0303558   0.000234259  -0.000114622   1.01467e-06     0.0915759      0.242771      0.181027       1.50619        1.3703      0.147455      0.196462      0.122634       2.29236     -0.759149   0.000374917
      86   0.000453944      0.041288      0.041742     0.0206867      0.492525      0.986169     0.0301312      0.292139     0.0299854   0.000246503  -0.000132065   9.40082e-07     0.0908714      0.242964      0.181269       1.49957       1.39082       0.14737      0.196471      0.122695       2.29192     -0.613349   0.000390328
 87.0526   0.000492494      0.041356     0.0418485     0.0207048      0.492909      0.986666     0.0313845      0.292163     0.0312606   0.000304125  -0.000149236   8.60952e-07     0.0909462      0.243223      0.181338        1.4928       1.56186      0.147348      0.196481      0.122745       2.29143      -1.15202   0.000454735
      88   0.000563843     0.0424535     0.0430174     0.0207474      0.493661      0.987732      0.033581      0.292347     0.0334681   0.000370219  -0.000159983    7.9269e-07      0.092145      0.243461      0.180999       1.48759       1.80388      0.147421      0.196491      0.122798         2.291       1.45775   0.000536024
 89.0526   0.000664781      0.044849     0.0455138     0.0208112       0.49451      0.988815     0.0364632      0.292697     0.0363522   0.000441637  -0.000164274   7.19266e-07      0.094709      0.243665      0.180102       1.48331       2.05123      0.147628      0.196501      0.122733       2.29051        8.5462   0.000625921
      90   0.000771028     0.0479139      0.048685     0.0208746      0.495107      0.989375      0.039269      0.293095     0.0391577    0.00052138  -0.000160041   6.54779e-07     0.0978917      0.243728        0.1789       1.48144       2.24635      0.147941       0.19651      0.122592        2.2901       12.9095   0.000705856
 91.0526   0.000894777     0.0521926     0.0530874     0.0209502      0.495644      0.989682     0.0423031      0.293595     0.0421858   0.000617959  -0.000145165   5.85118e-07      0.102169      0.243604      0.177093       1.48247       2.53112      0.148439       0.19652      0.122305       2.28967       17.8112   0.000789154
      92   0.000984275     0.0566176     0.0576018     0.0210115      0.495847      0.989508     0.0443683      0.294038     0.0442363   0.000673289  -0.000122823   5.25189e-07      0.106412      0.243297      0.174955       1.48715       2.77637      0.149025      0.196527      0.121995       2.28934       21.5709    0.00083677
 93.0526    0.00104602     0.0617018     0.0627478      0.021054      0.495496      0.988514     0.0457388      0.294432     0.0455883   0.000696345  -9.14529e-05   4.62889e-07      0.111087      0.242731      0.172253        1.4977       2.83281      0.149811      0.196534      0.121579       2.28897       23.7367   0.000849745
      94    0.00107765     0.0661024       0.06718     0.0210693       0.49475      0.987143     0.0464251      0.294674     0.0462649   0.000702299  -6.22623e-05   4.11334e-07       0.11498      0.242027      0.169875       1.51227       2.77573      0.150629      0.196539      0.121163       2.28865       27.9116   0.000842554
 95.0526    0.00110062     0.0707848     0.0718854       0.02108      0.493787      0.985616     0.0469173      0.294832     0.0467563   0.000696787  -3.37817e-05   3.59291e-07      0.118983      0.241072      0.167316       1.53246       2.79871       0.15166      0.196542      0.120597       2.28827       30.4942   0.000834919
      96    0.00113072     0.0750432     0.0761739     0.0210946      0.493159      0.984714     0.0475545      0.294906     0.0474062   0.000704479  -1.33294e-05   3.16968e-07       0.12251      0.240115      0.164947       1.55235        2.8634      0.152711      0.196543      0.120093       2.28792       36.1158   0.000842015
 97.0526    0.00118343     0.0800852     0.0812686     0.0211203       0.49316      0.984805     0.0486503      0.294948     0.0485255   0.000727442   5.87897e-06   2.74837e-07      0.126558      0.238979      0.162333       1.57582       2.82149      0.154037      0.196539      0.119409       2.28748       34.6126   0.000856116
      98    0.00123281      0.084777     0.0860098     0.0211421      0.493785      0.985776     0.0496549      0.294951     0.0495504   0.000739893   2.44823e-05   2.41335e-07      0.130213      0.237897      0.160147       1.59957       2.75816      0.155343       0.19653      0.118799       2.28714       34.7518   0.000861529
 99.0526    0.00126833     0.0897559     0.0910242     0.0211604      0.494788      0.987171     0.0503652      0.294913     0.0502749   0.000715259   5.17264e-05   2.08624e-07      0.133982      0.236644      0.157809        1.6313       2.78468      0.156821      0.196512      0.118164       2.28666       32.0357   0.000854138
     100    0.00128036      0.093803     0.0950834     0.0211647      0.495581      0.988242     0.0506035      0.294826     0.0505233   0.000665166   8.40087e-05   1.82296e-07      0.136969      0.235515      0.155734       1.66487       2.77873      0.158123      0.196489      0.117619       2.28629       33.1349   0.000840113
