    #(t)     KinEnergy     PotEnergy     TotEnergy   Dissipation   wshearUpper     wallshear        L2(u')         L2(u)           e3d           ecf         ubulk         wbulk        L2(T')         L2(T)          <T>a      heatflux          Nu_t        L2(S')         L2(S)          <S>a      massflux          Nu_c     buoyPowIn
      10   0.000243765     0.0461185     0.0463623     0.0560907      0.498471      0.996874     0.0220801      0.289856     0.0220731   6.48522e-05  -1.40014e-05  -1.02809e-07     0.0960401      0.248261      0.187096       1.55585       0.70703       0.18096      0.176985     0.0950139       2.61743      0.307665   0.000381434
 11.0588    0.00020067     0.0402772     0.0404779     0.0560211      0.498763      0.997458     0.0200335      0.289641     0.0200277   4.86675e-05  -1.37667e-05  -1.01088e-07     0.0897521      0.250532      0.191791         1.517      0.690948      0.180715      0.176987     0.0951459       2.61725      0.219722   0.000308923
      12   0.000166922     0.0354235     0.0355904     0.0559671      0.498987      0.997908     0.0182714      0.289475     0.0182663    3.7707e-05  -1.35885e-05  -9.95492e-08     0.0841707      0.252541      0.195842       1.48343      0.683271      0.180501      0.176991     0.0952669       2.61716      0.161454   0.000253564
 13.0588   0.000133752      0.030377     0.0305107     0.0559145      0.499198       0.99833     0.0163556      0.289315      0.016351   2.81072e-05  -1.34128e-05  -9.76815e-08     0.0779448      0.254778      0.200232       1.44691      0.680899      0.180264      0.176998     0.0954058       2.61712      0.115181   0.000200433
      14   0.000108369     0.0262761     0.0263844     0.0558746      0.499353       0.99864      0.014722      0.289193     0.0147176   2.14166e-05  -1.32741e-05  -9.58599e-08     0.0724928      0.256735      0.203964       1.41568      0.683388      0.180056      0.177006     0.0955312       2.61714     0.0865809   0.000160656
 15.0588   8.43407e-05     0.0221048     0.0221891     0.0558369      0.499497      0.998929     0.0129877      0.289079     0.0129833   1.55807e-05  -1.31356e-05  -9.36578e-08     0.0664903      0.258893      0.207954       1.38208      0.690541      0.179825      0.177017     0.0956736        2.6172     0.0637863   0.000123706
      16   6.68548e-05     0.0187915     0.0188583     0.0558094      0.499604      0.999144     0.0115633      0.288995     0.0115587     1.166e-05  -1.30272e-05  -9.16332e-08      0.061305      0.260762      0.211303       1.35368      0.700228       0.17962      0.177028     0.0958012       2.61729     0.0491652   9.72396e-05
 17.0588   5.11573e-05     0.0155024     0.0155536     0.0557847      0.499704      0.999343     0.0101151       0.28892     0.0101101   8.41479e-06  -1.29208e-05  -8.93822e-08      0.055682      0.262803      0.214841       1.32345      0.714211       0.17939      0.177042     0.0959455       2.61744     0.0371621   7.37848e-05
      18   4.02628e-05     0.0129566     0.0129969     0.0557674      0.499776      0.999487    0.00897361      0.288867    0.00896821   6.35124e-06   -1.2839e-05    -8.749e-08      0.050905      0.264555      0.217776       1.29814      0.728727      0.179183      0.177056     0.0960742       2.61761     0.0294899   5.76865e-05
 19.0588   3.08153e-05     0.0104949     0.0105257     0.0557525       0.49984      0.999615    0.00785052      0.288821     0.0078445   4.71762e-06  -1.27602e-05  -8.55608e-08     0.0458146      0.266451      0.220841       1.27145       0.74658      0.178949      0.177072     0.0962194       2.61784     0.0234524   4.38651e-05
      20   2.43854e-05    0.00863807    0.00866246     0.0557424      0.499883      0.999702    0.00698361      0.288789    0.00697692   3.69783e-06  -1.27007e-05  -8.40617e-08     0.0415646      0.268063      0.223358       1.24931      0.763122      0.178739      0.177088     0.0963487        2.6181     0.0197974    3.4551e-05
 21.0588   1.88284e-05    0.00688568    0.00690451     0.0557336       0.49992      0.999776    0.00613652      0.288762    0.00612897   2.87029e-06  -1.26444e-05  -8.26304e-08     0.0371098      0.269788      0.225964       1.22616      0.781812      0.178502      0.177107     0.0964944       2.61844     0.0169744   2.65798e-05
      22   1.50158e-05    0.00559378     0.0056088     0.0557277      0.499944      0.999825     0.0054801      0.288744    0.00547168   2.32074e-06  -1.26024e-05  -8.15734e-08     0.0334478      0.271241      0.228088        1.2071      0.798062       0.17829      0.177125      0.096624       2.61879     0.0151831   2.11603e-05
 23.0588   1.16753e-05    0.00440029    0.00441196     0.0557225      0.499964      0.999865    0.00483224      0.288728    0.00482271    1.8415e-06  -1.25632e-05  -8.05967e-08     0.0296658      0.272781      0.230274       1.18733      0.815608      0.178051      0.177147     0.0967699       2.61924      0.013661   1.64445e-05
      24   9.34808e-06    0.00353839    0.00354774      0.055719      0.499977      0.999891    0.00432391      0.288718    0.00431327   1.50396e-06  -1.25343e-05  -7.98849e-08     0.0266022      0.274065      0.232047       1.17116      0.830397      0.177839      0.177167     0.0968997       2.61969     0.0126203   1.31715e-05
 25.0588   7.27747e-06     0.0027577    0.00276498     0.0557158      0.499988      0.999913    0.00381509      0.288708    0.00380305   1.19859e-06  -1.25075e-05  -7.92226e-08     0.0234849      0.275414      0.233865       1.15447      0.846038      0.177601      0.177192     0.0970459       2.62024     0.0117476   1.02598e-05
      26   5.81213e-06    0.00220442    0.00221023     0.0557135      0.499995      0.999928    0.00340944      0.288701    0.00339596   9.79075e-07  -1.24878e-05  -7.87295e-08     0.0209972      0.276529      0.235334        1.1409      0.859026       0.17739      0.177215     0.0971758       2.62076     0.0111955   8.19326e-06
 27.0588   4.48965e-06    0.00171155    0.00171604     0.0557115      0.500002      0.999941    0.00299655      0.288695    0.00298121   7.79095e-07  -1.24696e-05  -7.82576e-08     0.0185016      0.277692      0.236835       1.12696      0.872601      0.177155      0.177242     0.0973221        2.6214     0.0107345   6.31955e-06
      28   3.54448e-06    0.00136706    0.00137061     0.0557101      0.500006       0.99995    0.00266251      0.288691    0.00264524   6.36158e-07  -1.24562e-05  -7.78965e-08     0.0165352      0.278647      0.238045       1.11565      0.883757      0.176947      0.177267     0.0974521         2.622     0.0103675   4.97362e-06
 29.0588   2.69016e-06     0.0010632    0.00106589     0.0557088       0.50001      0.999958    0.00231955      0.288687    0.00229971   5.08345e-07  -1.24438e-05  -7.75429e-08     0.0145822      0.279634      0.239278       1.10406      0.895309      0.176715      0.177297     0.0975985       2.62271    0.00990305   3.75185e-06
      30   2.08503e-06    0.00085203   0.000854115     0.0557078      0.500013      0.999964    0.00204207      0.288684    0.00201951   4.19664e-07  -1.24346e-05   -7.7267e-08      0.013054       0.28044       0.24027       1.09469      0.904724      0.176509      0.177324     0.0977286       2.62337    0.00940195   2.88386e-06
 31.0588   1.54932e-06    0.00066604    0.00066759      0.055707      0.500016       0.99997     0.0017603      0.288682    0.00173407   3.43372e-07   -1.2426e-05  -7.69924e-08     0.0115416      0.281268       0.24128        1.0851      0.914406       0.17628      0.177356     0.0978751       2.62414    0.00875449   2.11424e-06
      32   1.18192e-06   0.000536512   0.000537694     0.0557064      0.500018      0.999975    0.00153748       0.28868    0.00150738   2.92846e-07  -1.24195e-05  -7.67748e-08     0.0103587      0.281939       0.24209       1.07736      0.922249      0.176077      0.177386     0.0980054       2.62485    0.00816236   1.58606e-06
 33.0588    8.7011e-07   0.000421849   0.000422719     0.0557059       0.50002      0.999979    0.00131917      0.288679    0.00128397   2.51587e-07  -1.24132e-05  -7.65546e-08    0.00918531      0.282627      0.242914       1.06945      0.930273       0.17585       0.17742     0.0981521       2.62567    0.00756358   1.13761e-06
      34   6.66744e-07   0.000341448   0.000342115     0.0557056      0.500022      0.999981    0.00115477      0.288678    0.00111438   2.25726e-07  -1.24085e-05  -7.63773e-08    0.00826375      0.283182      0.243575       1.06308      0.936746      0.175649      0.177452     0.0982825       2.62642    0.00715136   8.44863e-07
 35.0588   5.03183e-07   0.000269749   0.000270252     0.0557053      0.500023      0.999984    0.00100318      0.288677   0.000956406   2.05596e-07  -1.24039e-05  -7.61954e-08    0.00734505      0.283748      0.244245       1.05658      0.943343      0.175424      0.177489     0.0984293       2.62729    0.00685758     6.089e-07
      36    4.0206e-07   0.000219121   0.000219523     0.0557052      0.500024      0.999986   0.000896727      0.288676   0.000844077   1.93322e-07  -1.24003e-05   -7.6048e-08    0.00661999      0.284204      0.244782       1.05136      0.948649      0.175225      0.177522     0.0985599       2.62807    0.00674626   4.62406e-07
 37.0588   3.24328e-07   0.000173712   0.000174036      0.055705      0.500025      0.999987   0.000805392      0.288676   0.000746325   1.83649e-07  -1.23969e-05  -7.58976e-08    0.00589427      0.284668      0.245327       1.04604      0.954042      0.175001      0.177561     0.0987068       2.62898    0.00676257   3.49068e-07
      38   2.77767e-07   0.000141505   0.000141783      0.055705      0.500025      0.999988   0.000745341      0.288676   0.000681087   1.77377e-07  -1.23944e-05  -7.57776e-08    0.00531987      0.285041      0.245764       1.04176      0.958368      0.174803      0.177597     0.0988374       2.62979    0.00686888   2.80606e-07
 39.0588   2.42367e-07   0.000112528    0.00011277     0.0557049      0.500026      0.999989   0.000696229      0.288675   0.000626961   1.71927e-07  -1.23919e-05   -7.5658e-08      0.004744       0.28542      0.246206       1.03742      0.962756      0.174581      0.177638     0.0989844       2.63072    0.00704929   2.28104e-07
      40   2.20955e-07   9.19312e-05   9.21521e-05     0.0557049      0.500026      0.999989   0.000664763      0.288675   0.000591824   1.68025e-07    -1.239e-05  -7.55652e-08    0.00428792      0.285724       0.24656       1.03393       0.96627      0.174384      0.177675     0.0991151       2.63156    0.00723135    1.9612e-07
 41.0588   2.04241e-07   7.33747e-05   7.35789e-05     0.0557048      0.500026       0.99999   0.000639127      0.288675   0.000562875   1.64404e-07  -1.23882e-05  -7.54755e-08    0.00383079      0.286033      0.246919       1.03039       0.96983      0.174163      0.177718     0.0992621        2.6325    0.00743153   1.71045e-07
      42   1.93774e-07   6.01735e-05   6.03673e-05     0.0557048      0.500026       0.99999   0.000622533      0.288675    0.00054396    1.6174e-07  -1.23869e-05  -7.54077e-08    0.00346911       0.28628      0.247206       1.02755      0.972678      0.173967      0.177757     0.0993929       2.63334    0.00758861    1.5529e-07
 43.0588   1.85309e-07   4.82743e-05   4.84596e-05     0.0557048      0.500026       0.99999   0.000608785      0.288675   0.000528171   1.59274e-07  -1.23856e-05  -7.53435e-08    0.00310723      0.286531      0.247497       1.02467      0.975563      0.173747      0.177802       0.09954       2.63429    0.00773051   1.42491e-07
      44   1.79825e-07   3.98081e-05   3.99879e-05     0.0557048      0.500026       0.99999   0.000599708      0.288675   0.000517682   1.57488e-07  -1.23846e-05   -7.5296e-08    0.00282164      0.286732       0.24773       1.02237      0.977871      0.173552      0.177843     0.0996709       2.63514    0.00782153   1.34124e-07
 45.0588   1.75232e-07   3.21785e-05   3.23537e-05     0.0557048      0.500026       0.99999      0.000592      0.288675   0.000508733   1.55866e-07  -1.23837e-05  -7.52517e-08    0.00253687      0.286936      0.247966       1.02003      0.980208      0.173334      0.177891     0.0998181       2.63608    0.00788417   1.27031e-07
      46   1.72124e-07   2.67526e-05   2.69247e-05     0.0557048      0.500026       0.99999   0.000586726      0.288675   0.000502586   1.54707e-07   -1.2383e-05  -7.52193e-08    0.00231312        0.2871      0.248155       1.01816      0.982077       0.17314      0.177933      0.099949       2.63692    0.00790676   1.22162e-07
 47.0588   1.69358e-07   2.18659e-05   2.20352e-05     0.0557048      0.500026      0.999991   0.000581993      0.288675   0.000497053   1.53653e-07  -1.23824e-05  -7.51891e-08    0.00209121      0.287265      0.248346       1.01626      0.983971      0.172923      0.177982      0.100096       2.63785    0.00789907   1.17782e-07
      48   1.67317e-07   1.83926e-05   1.85599e-05     0.0557048      0.500026      0.999991   0.000578475      0.288675   0.000492928   1.52883e-07  -1.23819e-05   -7.5167e-08    0.00191794      0.287398      0.248499       1.01474      0.985486       0.17273      0.178027      0.100227       2.63867    0.00786682    1.1453e-07
 49.0588   1.65277e-07   1.52647e-05     1.543e-05     0.0557048      0.500026      0.999991   0.000574939      0.288675   0.000488774   1.52141e-07  -1.23815e-05  -7.51465e-08    0.00174727      0.287532      0.248655       1.01321      0.987021      0.172514      0.178078      0.100375       2.63959    0.00780652    1.1128e-07
      50   1.63554e-07   1.30397e-05   1.32033e-05     0.0557048      0.500026      0.999991   0.000571933      0.288675   0.000485235   1.51543e-07  -1.23811e-05  -7.51316e-08    0.00161491      0.287639      0.248779       1.01198      0.988249      0.172322      0.178124      0.100506       2.64038    0.00773519   1.08538e-07
 51.0588   1.61596e-07   1.10313e-05   1.11929e-05     0.0557048      0.500026      0.999991     0.0005685      0.288675   0.000481183   1.50896e-07  -1.23808e-05  -7.51179e-08    0.00148535      0.287748      0.248905       1.01073      0.989492      0.172107      0.178176      0.100653       2.64127     0.0076388   1.05433e-07
      52   1.59775e-07   9.59591e-06   9.75568e-06     0.0557048      0.500026      0.999991   0.000565288      0.288675   0.000477385   1.50325e-07  -1.23806e-05   -7.5108e-08    0.00138535      0.287835      0.249005       1.00973      0.990487      0.171916      0.178224      0.100785       2.64204    0.00754183   1.02557e-07
 53.0588   1.57602e-07   8.29039e-06   8.44799e-06     0.0557048      0.500026      0.999991   0.000561431      0.288675   0.000472811   1.49677e-07  -1.23804e-05  -7.50991e-08    0.00128766      0.287924      0.249107       1.00872      0.991494      0.171702      0.178278      0.100932        2.6429    0.00742366   9.91377e-08
      54   1.55553e-07   7.34731e-06   7.50287e-06     0.0557048      0.500026      0.999991   0.000557769      0.288675   0.000468456   1.49098e-07  -1.23802e-05  -7.50927e-08    0.00121221      0.287994      0.249189       1.00791      0.992299      0.171512      0.178327      0.101064       2.64364    0.00731363   9.59233e-08
 55.0588   1.53119e-07   6.47749e-06    6.6306e-06     0.0557047      0.500026      0.999991   0.000553388      0.288675   0.000463232   1.48441e-07    -1.238e-05  -7.50871e-08     0.0011382      0.288066      0.249272       1.00709      0.993114      0.171299      0.178384      0.101211       2.64445    0.00718767   9.21113e-08
      56   1.50853e-07   5.83813e-06   5.98898e-06     0.0557047      0.500026      0.999991   0.000549279      0.288675   0.000458315   1.47852e-07  -1.23799e-05  -7.50831e-08    0.00108057      0.288123      0.249338       1.00643      0.993765       0.17111      0.178434      0.101343       2.64515    0.00707648   8.85643e-08
 57.0588   1.48218e-07   5.23613e-06   5.38435e-06     0.0557047      0.500026      0.999991    0.00054446      0.288675   0.000452529   1.47186e-07  -1.23798e-05  -7.50795e-08    0.00102334      0.288181      0.249405       1.00577      0.994425      0.170898      0.178492      0.101491       2.64592    0.00695507   8.44435e-08
      58   1.45841e-07   4.78299e-06   4.92883e-06     0.0557047      0.500026      0.999991   0.000540075      0.288675   0.000447243     1.466e-07  -1.23797e-05  -7.50769e-08   0.000978058      0.288227      0.249459       1.00524      0.994952       0.17071      0.178544      0.101622       2.64658    0.00685248   8.07383e-08
 59.0588   1.43192e-07   4.34528e-06   4.48847e-06     0.0557047      0.500026      0.999991   0.000535148      0.288675   0.000441281   1.45964e-07  -1.23797e-05  -7.50744e-08   0.000932232      0.288274      0.249514        1.0047      0.995486      0.170499      0.178603       0.10177        2.6473    0.00674495   7.66373e-08
      60   1.40922e-07    4.0073e-06   4.14822e-06     0.0557047      0.500026      0.999991   0.000530891      0.288675   0.000436108   1.45434e-07  -1.23796e-05  -7.50724e-08   0.000895243      0.288312      0.249557       1.00426      0.995913      0.170312      0.178657      0.101901       2.64791    0.00665747   7.31549e-08
 61.0588   1.38531e-07   3.67341e-06   3.81194e-06     0.0557047      0.500026      0.999991   0.000526366      0.288675   0.000430589   1.44889e-07  -1.23796e-05  -7.50702e-08   0.000857136       0.28835      0.249602       1.00383      0.996345      0.170102      0.178718      0.102049       2.64857    0.00656882   6.95185e-08
      62   1.36585e-07   3.41102e-06    3.5476e-06     0.0557047      0.500026      0.999991   0.000522657      0.288675   0.000426047   1.44454e-07  -1.23795e-05   -7.5068e-08   0.000825956      0.288381      0.249637       1.00348      0.996691      0.169916      0.178773      0.102181       2.64914    0.00649878   6.65855e-08
 63.0588   1.34621e-07   3.14884e-06   3.28346e-06     0.0557047      0.500026      0.999991   0.000518885      0.288675   0.000421411   1.44018e-07  -1.23795e-05  -7.50655e-08   0.000793579      0.288411      0.249673       1.00312      0.997041      0.169707      0.178835      0.102329       2.64974    0.00642942   6.36404e-08
      64   1.33075e-07    2.9416e-06   3.07467e-06     0.0557047      0.500027      0.999991   0.000515897      0.288675   0.000417726   1.43671e-07  -1.23795e-05   -7.5063e-08    0.00076702      0.288436      0.249702       1.00284      0.997321      0.169521      0.178891      0.102461       2.65026    0.00637555   6.13309e-08
 65.0588   1.31553e-07   2.73434e-06    2.8659e-06     0.0557047      0.500027      0.999991   0.000512938      0.288675   0.000414067   1.43324e-07  -1.23794e-05  -7.50602e-08   0.000739506      0.288461      0.249731       1.00255      0.997604      0.169313      0.178955      0.102609        2.6508    0.00632282   5.90634e-08
      66   1.30384e-07   2.57099e-06   2.70137e-06     0.0557047      0.500027      0.999991   0.000510655      0.288675   0.000411234   1.43052e-07  -1.23794e-05  -7.50575e-08   0.000717076      0.288481      0.249755       1.00232      0.997831      0.169128      0.179013      0.102741       2.65126     0.0062822   5.73285e-08
 67.0588   1.29264e-07   2.40869e-06   2.53796e-06     0.0557047      0.500027      0.999991   0.000508457      0.288675   0.000408502   1.42789e-07  -1.23794e-05  -7.50545e-08   0.000694074      0.288501      0.249779       1.00208      0.998061      0.168921      0.179078      0.102889       2.65174    0.00624268   5.56744e-08
      68   1.28427e-07   2.28208e-06   2.41051e-06     0.0557047      0.500027      0.999991   0.000506807      0.288675   0.000406447   1.42592e-07  -1.23794e-05  -7.50518e-08   0.000675586      0.288518      0.249798        1.0019      0.998245      0.168737      0.179137      0.103021       2.65214    0.00621233   5.44443e-08
 69.0588   1.27638e-07   2.15799e-06   2.28563e-06     0.0557047      0.500027      0.999991   0.000505249      0.288675   0.000404502   1.42406e-07  -1.23794e-05  -7.50487e-08   0.000656962      0.288534      0.249817       1.00171      0.998432      0.168531      0.179203      0.103169       2.65256    0.00618276   5.32874e-08
      70   1.27048e-07   2.06268e-06   2.18973e-06     0.0557047      0.500027      0.999991   0.000504079      0.288675    0.00040304   1.42264e-07  -1.23793e-05  -7.50461e-08   0.000642289      0.288547      0.249833       1.00155      0.998581      0.168348      0.179263      0.103301       2.65291     0.0061599   5.24179e-08
 71.0588    1.2648e-07   1.97064e-06   2.09712e-06     0.0557047      0.500027      0.999991   0.000502951      0.288675   0.000401628   1.42126e-07  -1.23793e-05  -7.50434e-08   0.000627796       0.28856      0.249848        1.0014      0.998732      0.168142      0.179331      0.103449       2.65326    0.00613737   5.15743e-08
      72   1.26043e-07   1.90079e-06   2.02684e-06     0.0557047      0.500027      0.999991   0.000502081      0.288675   0.000400538   1.42017e-07  -1.23793e-05  -7.50411e-08    0.00061657      0.288571      0.249861       1.00128      0.998853       0.16796      0.179392      0.103581       2.65355    0.00611968     5.092e-08
 73.0588   1.25616e-07   1.83391e-06   1.95953e-06     0.0557047      0.500027      0.999991    0.00050123      0.288675   0.000399471   1.41913e-07  -1.23793e-05  -7.50388e-08   0.000605626      0.288582      0.249874       1.00115      0.998976      0.167755      0.179462      0.103729       2.65383    0.00610196   5.02805e-08
      74    1.2529e-07   1.78347e-06   1.90876e-06     0.0557047      0.500027      0.999991    0.00050058      0.288675   0.000398655   1.41838e-07  -1.23793e-05  -7.50369e-08   0.000597238       0.28859      0.249884       1.00105      0.999074      0.167573      0.179524      0.103861       2.65406     0.0060878   4.97967e-08
 75.0588   1.24982e-07   1.73547e-06   1.86045e-06     0.0557047      0.500027      0.999991   0.000499964      0.288675   0.000397881   1.41775e-07  -1.23793e-05  -7.50349e-08   0.000589147      0.288599      0.249895       1.00095      0.999173       0.16737      0.179594       0.10401       2.65427    0.00607331   4.93436e-08
      76   1.24753e-07   1.69961e-06   1.82436e-06     0.0557047      0.500027      0.999991   0.000499506      0.288675   0.000397305   1.41737e-07  -1.23792e-05  -7.50333e-08   0.000583027      0.288606      0.249903       1.00087      0.999253      0.167189      0.179657      0.104141       2.65444    0.00606141   4.90112e-08
 77.0588   1.24537e-07   1.66588e-06   1.79042e-06     0.0557047      0.500027      0.999991   0.000499072      0.288675    0.00039676   1.41709e-07  -1.23792e-05  -7.50316e-08   0.000577214      0.288613      0.249912       1.00078      0.999333      0.166986      0.179729       0.10429       2.65459    0.00604882   4.86979e-08
      78   1.24372e-07   1.64097e-06   1.76535e-06     0.0557047      0.500027      0.999991   0.000498742      0.288675   0.000396344   1.41695e-07  -1.23792e-05  -7.50302e-08   0.000572883      0.288619      0.249919       1.00072      0.999398      0.166805      0.179793      0.104422       2.65469    0.00603812   4.84595e-08
 79.0588   1.24211e-07   1.61773e-06   1.74194e-06     0.0557047      0.500027      0.999991    0.00049842      0.288675   0.000395939    1.4169e-07  -1.23792e-05  -7.50287e-08   0.000568811      0.288625      0.249926       1.00065      0.999463      0.166603      0.179866       0.10457       2.65477    0.00602641   4.82295e-08
      80    1.2409e-07   1.60061e-06    1.7247e-06     0.0557047      0.500027      0.999991   0.000498177      0.288675   0.000395633   1.41696e-07  -1.23792e-05  -7.50276e-08   0.000565793      0.288629      0.249931       1.00059      0.999516      0.166424      0.179931      0.104702       2.65482    0.00601618   4.80613e-08
 81.0588   1.23981e-07   1.58467e-06   1.70865e-06     0.0557047      0.500027      0.999991   0.000497958      0.288675   0.000395358   1.41719e-07  -1.23792e-05  -7.50263e-08   0.000562969      0.288634      0.249937       1.00054      0.999569      0.166222      0.180005       0.10485       2.65483    0.00600476   4.79203e-08
      82   1.23911e-07   1.57304e-06   1.69695e-06     0.0557047      0.500027      0.999991   0.000497818      0.288675   0.000395181   1.41754e-07  -1.23792e-05  -7.50252e-08   0.000560899      0.288638      0.249942        1.0005      0.999611      0.166043      0.180072      0.104982       2.65481    0.00599458   4.78414e-08
 83.0588   1.23862e-07   1.56248e-06   1.68635e-06     0.0557047      0.500027      0.999991   0.000497719      0.288675   0.000395056   1.41809e-07  -1.23792e-05   -7.5024e-08   0.000559014      0.288641      0.249946       1.00045      0.999654      0.165842      0.180147      0.105131       2.65476    0.00598299   4.78026e-08
      84   1.23842e-07   1.55514e-06   1.67898e-06     0.0557047      0.500027      0.999991   0.000497678      0.288675   0.000395005   1.41871e-07  -1.23792e-05   -7.5023e-08   0.000557699      0.288644       0.24995       1.00041      0.999689      0.165664      0.180214      0.105263       2.65468    0.00597247   4.78064e-08
 85.0588   1.23842e-07   1.54893e-06   1.67277e-06     0.0557047      0.500027      0.999991   0.000497679      0.288675   0.000395006   1.41953e-07  -1.23791e-05  -7.50218e-08   0.000556583      0.288647      0.249954       1.00038      0.999724      0.165464       0.18029      0.105411       2.65456     0.0059603   4.78474e-08
      86   1.23861e-07   1.54502e-06   1.66888e-06     0.0557047      0.500027      0.999991   0.000497718      0.288675   0.000395055   1.42036e-07  -1.23791e-05  -7.50207e-08   0.000555881       0.28865      0.249957       1.00035      0.999752      0.165287      0.180358      0.105543       2.65442    0.00594912   4.79159e-08
 87.0588   1.23907e-07   1.54222e-06   1.66613e-06     0.0557047      0.500027      0.999991   0.000497809      0.288675    0.00039517   1.42144e-07  -1.23791e-05  -7.50195e-08   0.000555377      0.288652       0.24996       1.00032       0.99978      0.165087      0.180435      0.105691       2.65423     0.0059361   4.80346e-08
      88   1.23972e-07   1.54103e-06     1.665e-06     0.0557047      0.500027      0.999991   0.000497939      0.288675   0.000395334   1.42253e-07  -1.23791e-05  -7.50184e-08   0.000555163      0.288654      0.249963       1.00029      0.999803      0.164911      0.180504      0.105823       2.65403    0.00592413   4.81843e-08
 89.0588   1.24076e-07   1.54111e-06   1.66519e-06     0.0557047      0.500027      0.999991   0.000498149      0.288675   0.000395598   1.42395e-07  -1.23791e-05  -7.50171e-08   0.000555178      0.288656      0.249966       1.00027      0.999826      0.164712      0.180582      0.105972       2.65378    0.00591022   4.84071e-08
      90   1.24197e-07   1.54248e-06   1.66667e-06     0.0557047      0.500027      0.999991   0.000498391      0.288675   0.000395903   1.42536e-07  -1.23791e-05  -7.50159e-08   0.000555423      0.288658      0.249968       1.00025      0.999844      0.164536      0.180651      0.106104       2.65352    0.00589747   4.86528e-08
 91.0588   1.24362e-07   1.54549e-06   1.66986e-06     0.0557047      0.500027      0.999991   0.000498722      0.288675   0.000396319   1.42712e-07  -1.23791e-05  -7.50145e-08   0.000555967       0.28866       0.24997       1.00023      0.999863      0.164338       0.18073      0.106252        2.6532    0.00588269   4.89773e-08
      92   1.24532e-07   1.54951e-06   1.67404e-06     0.0557047      0.500027      0.999991   0.000499063      0.288675   0.000396748   1.42882e-07  -1.23791e-05  -7.50132e-08   0.000556689      0.288661      0.249972       1.00021      0.999878      0.164162        0.1808      0.106384       2.65289    0.00586919   4.93042e-08
 93.0588   1.24748e-07    1.5555e-06   1.68025e-06     0.0557047      0.500027      0.999991   0.000499496      0.288675   0.000397292   1.43089e-07  -1.23791e-05  -7.50118e-08   0.000557764      0.288662      0.249973        1.0002      0.999893      0.163965       0.18088      0.106532        2.6525    0.00585361    4.9714e-08
