    #(t)     KinEnergy     PotEnergy     TotEnergy   Dissipation   wshearUpper     wallshear        L2(u')         L2(u)           e3d           ecf         ubulk         wbulk        L2(T')         L2(T)          <T>a      heatflux          Nu_t        L2(S')         L2(S)          <S>a      massflux          Nu_c     buoyPowIn
 13.0667   1.20048e-07     0.0331643     0.0331644     0.0248872      0.499707      0.999972   0.000489995      0.288674   0.000328775   1.55439e-07   0.000116713   0.000139436     0.0814423      0.230877      0.177416       1.72367      0.276328      0.149087      0.196081      0.117129       2.32469     -0.325974   4.67693e-09
      14   1.18762e-07     0.0303681     0.0303682     0.0248872      0.499734      0.999972   0.000487365      0.288674   0.000334502   1.53688e-07   0.000105736   0.000129236     0.0779335      0.233076      0.180543       1.69249       0.30751      0.149021      0.196106      0.117187       2.32411     -0.325947   6.99148e-09
 15.0667      1.19e-07     0.0274601     0.0274602     0.0248872      0.499763      0.999972   0.000487852      0.288674   0.000344196   1.53278e-07   9.41847e-05   0.000118502     0.0741081       0.23551      0.183952        1.6585      0.341508      0.148946      0.196135      0.117254       2.32344     -0.326247   1.11192e-08
      16   1.21173e-07     0.0251449      0.025145     0.0248872      0.499786      0.999972   0.000492287      0.288674   0.000356777   1.54742e-07   8.48795e-05   0.000109856     0.0709153       0.23757      0.186798       1.63013      0.369888       0.14888      0.196161      0.117313       2.32286     -0.326955   1.67914e-08
 17.0667    1.2691e-07     0.0227371     0.0227372     0.0248872       0.49981      0.999972   0.000503806      0.288674   0.000378205   1.59422e-07   7.50873e-05   0.000100757     0.0674345      0.239843        0.1899        1.5992      0.400834      0.148805       0.19619       0.11738        2.3222     -0.328578   2.71402e-08
      18   1.36224e-07     0.0208202     0.0208204     0.0248872      0.499829      0.999972   0.000521966      0.288674   0.000405944   1.67481e-07    6.7199e-05   9.34268e-05     0.0645294      0.241763      0.192489       1.57339      0.426674       0.14874      0.196215      0.117438       2.32162     -0.331119   4.16901e-08
 19.0667   1.54738e-07     0.0188267     0.0188269     0.0248872       0.49985      0.999972   0.000556305      0.288674   0.000452544   1.83955e-07   5.88978e-05   8.57132e-05     0.0613624      0.243877      0.195312       1.54524      0.454864      0.148665      0.196244      0.117505       2.32095     -0.336111   6.88657e-08
      20   1.82052e-07     0.0172398       0.01724     0.0248872      0.499866      0.999972    0.00060341      0.288674   0.000511462   2.08639e-07   5.22105e-05   7.94991e-05     0.0587194       0.24566      0.197668       1.52175      0.478421      0.148599       0.19627      0.117564       2.32037     -0.343425    1.0795e-07
 21.0667   2.34671e-07     0.0155897       0.01559     0.0248873      0.499884      0.999972   0.000685086      0.288674   0.000607366   2.56641e-07   4.51734e-05   7.29597e-05     0.0558386      0.247621      0.200236       1.49614      0.504161      0.148524      0.196299      0.117631       2.31971     -0.357391   1.82635e-07
      22   3.12023e-07     0.0142765     0.0142768     0.0248873      0.499898      0.999972   0.000789966      0.288675   0.000724633   3.27626e-07   3.95045e-05   6.76917e-05     0.0534351      0.249271      0.202379       1.47476      0.525731      0.148459      0.196324      0.117691       2.31913     -0.377681   2.92424e-07
 23.0667   4.62495e-07     0.0129117     0.0129122     0.0248874      0.499912      0.999972   0.000961764      0.288675   0.000909643   4.66267e-07   3.35391e-05   6.21478e-05     0.0508168      0.251084      0.204715       1.45146      0.549423      0.148383      0.196354      0.117759       2.31847     -0.416543   5.06823e-07
      24    6.8707e-07     0.0118267     0.0118273     0.0248876      0.499924      0.999972    0.00117224      0.288676    0.00113032   6.73751e-07   2.87338e-05   5.76817e-05     0.0486347      0.252608      0.206663       1.43201      0.569467      0.148317      0.196379       0.11782       2.31789     -0.473508   8.28487e-07
 25.0667   1.13181e-06     0.0107011     0.0107022      0.024888      0.499937      0.999972    0.00150453      0.288678    0.00147244   1.08546e-06   2.36774e-05   5.29818e-05     0.0462625       0.25428      0.208785       1.41081      0.591876      0.148241      0.196408      0.117892       2.31722     -0.583929   1.46921e-06
      26   1.80757e-06    0.00980958    0.00981139     0.0248885      0.499947      0.999972    0.00190135      0.288681    0.00187624   1.71191e-06   1.96045e-05   4.91955e-05     0.0442935      0.255684      0.210553       1.39311      0.611445      0.148174      0.196434      0.117958       2.31665     -0.747724    2.4482e-06
 27.0667    3.1698e-06    0.00889175    0.00889492     0.0248895      0.499957      0.999971    0.00251786      0.288687    0.00249907   2.97613e-06   1.53194e-05    4.5211e-05     0.0421705      0.257223      0.212472       1.37382      0.634587      0.148096      0.196463      0.118039       2.31598      -1.06842   4.43234e-06
      28   5.27329e-06    0.00817563     0.0081809     0.0248911      0.499966      0.999971    0.00324755      0.288696    0.00323307    4.9298e-06   1.18683e-05   4.20011e-05     0.0404367      0.258513      0.214063       1.35773      0.656742      0.148025      0.196489      0.118118       2.31541      -1.54653   7.51063e-06
 29.0667   9.57563e-06    0.00746128    0.00747085     0.0248943      0.499975      0.999971    0.00437622      0.288714    0.00436551   8.92789e-06   8.23828e-06    3.8623e-05     0.0386297      0.259924      0.215773       1.34019      0.686876      0.147939      0.196518      0.118226       2.31474      -2.47926   1.38326e-05
      30   1.62945e-05    0.00694034    0.00695664     0.0248994      0.499982      0.999971    0.00570867      0.288743    0.00570044   1.51733e-05   5.31603e-06   3.59015e-05     0.0372568      0.261103      0.217164       1.32557      0.721431      0.147856      0.196543      0.118346       2.31417      -3.84708    2.3735e-05
 31.0667   3.01304e-05    0.00649893    0.00652906     0.0249098      0.499989       0.99997    0.00776278      0.288802    0.00775659   2.80331e-05   2.24425e-06   3.30372e-05     0.0360525      0.262385      0.218601       1.30965       0.77878      0.147748      0.196572      0.118531       2.31351      -6.41791   4.41552e-05
      32    5.1723e-05    0.00630496    0.00635668     0.0249261      0.499995       0.99997     0.0101708      0.288895     0.0101658   4.80898e-05  -2.25755e-07   3.07295e-05     0.0355104      0.263446      0.219679       1.29641      0.856917      0.147631      0.196598       0.11876       2.31293      -9.96165   7.59862e-05
 33.0667   9.55758e-05    0.00643014    0.00652572     0.0249592      0.499999      0.999964     0.0138258      0.289083     0.0138211    8.8754e-05  -2.81659e-06   2.83003e-05     0.0358612       0.26458      0.220603       1.28207       1.00233      0.147454      0.196627      0.119141       2.31228      -16.0113   0.000140256
      34   0.000161708    0.00702755    0.00718926     0.0250092      0.499995      0.999944     0.0179838      0.289371     0.0179781   0.000149854  -4.89098e-06   2.63425e-05     0.0374901      0.265485      0.220997       1.27025       1.20823      0.147238      0.196652      0.119623        2.3117      -23.3143    0.00023592
 35.0667   0.000286736    0.00861865    0.00890538     0.0251046      0.499959       0.99986     0.0239473      0.289927     0.0239372   0.000264448  -7.04593e-06   2.42805e-05     0.0415178      0.266384      0.220709       1.25766       1.57409      0.146884       0.19668      0.120396       2.31106      -33.5722   0.000412085
      36   0.000453607     0.0112096     0.0116632     0.0252336      0.499847      0.999622       0.03012      0.290697     0.0300997    0.00041515  -8.73307e-06   2.26173e-05     0.0473489      0.266999       0.21952       1.24759       2.02879      0.146449      0.196704      0.121292        2.3105      -42.7988   0.000637093
 37.0667    0.00071193     0.0160456     0.0167576     0.0254386      0.499467      0.998847     0.0377341      0.291961     0.0376874   0.000642594  -1.03987e-05   2.08635e-05     0.0566491      0.267408      0.216741       1.23746       2.67259      0.145805       0.19673      0.122537       2.30987      -50.2175   0.000961614
      38   0.000971764      0.022138     0.0231098     0.0256535      0.498672      0.997241     0.0440855      0.293358     0.0439933   0.000862733  -1.15929e-05   1.94464e-05     0.0665403      0.267399      0.212912       1.23015       3.25329      0.145168      0.196751      0.123712       2.30933      -50.1687    0.00125553
 39.0667    0.00124369     0.0309234     0.0321671     0.0258937      0.496884      0.993657     0.0498737      0.295062      0.049696    0.00107846  -1.27199e-05   1.79494e-05     0.0786427      0.266822       0.20709        1.2242       3.77189      0.144507      0.196772      0.124927       2.30873      -39.3869    0.00151545
      40    0.00140645     0.0394068     0.0408132     0.0260524      0.494429      0.988762     0.0530368      0.296379     0.0527603    0.00119154   -1.3764e-05   1.67384e-05      0.088777       0.26572       0.20117       1.22179       3.99064      0.144131      0.196788      0.125669       2.30822      -22.1994     0.0016286
 41.0667    0.00149014     0.0487856     0.0502757     0.0261481      0.490975      0.981893     0.0545919      0.297466     0.0542003    0.00122811  -1.54799e-05   1.54587e-05     0.0987781      0.263742       0.19413       1.22341       3.99244      0.144001      0.196802      0.126051       2.30765      -4.31488    0.00164625
      42    0.00149296     0.0558595     0.0573525     0.0261607      0.488021      0.976003     0.0546435      0.298017     0.0541686     0.0011903  -1.74862e-05   1.44242e-05      0.105697      0.261444      0.188143       1.22978       3.86349      0.144081      0.196813      0.126127       2.30716       2.42776    0.00159339
 43.0667    0.00143992     0.0619803     0.0634202     0.0261109      0.485299      0.970495     0.0536641      0.298224     0.0531293    0.00109265  -1.94381e-05   1.33329e-05      0.111338       0.25835      0.181821       1.24379       3.59421       0.14426      0.196823      0.126102       2.30658      -1.49262    0.00146656
      44    0.00134568     0.0653354     0.0666811     0.0260239      0.483661      0.967124     0.0518784      0.298028     0.0513284   0.000975669  -1.97467e-05   1.24528e-05      0.114311      0.255439       0.17711       1.26208       3.14924       0.14444       0.19683      0.126118       2.30616       6.29706    0.00128733
 45.0667    0.00117454     0.0666519     0.0678264     0.0258758      0.482621      0.965136     0.0484672      0.297328     0.0479445   0.000824783  -1.94434e-05   1.15276e-05      0.115457      0.252101       0.17336       1.28897       2.33843      0.144686      0.196838      0.125856       2.30557       18.8842    0.00101778
      46   0.000969223     0.0654745     0.0664437     0.0257055      0.482316       0.96515     0.0440278       0.29635     0.0435455   0.000677098  -2.46128e-05   1.07854e-05      0.114433      0.249329      0.171897       1.31614       1.61425      0.144908      0.196843      0.125453       2.30508       19.9274   0.000756196
 47.0667   0.000694801     0.0618277     0.0625225     0.0254903      0.482595      0.966712     0.0372774      0.294999     0.0368302   0.000478328  -4.61641e-05   1.00107e-05        0.1112       0.24654      0.171865       1.34832       1.13307      0.145133      0.196845      0.125045        2.3045       17.0031   0.000504892
      48   0.000493001     0.0576066     0.0580996     0.0253393      0.483587      0.969112     0.0314007      0.293874     0.0309924   0.000329161  -7.67099e-05   9.39332e-06      0.107337        0.2446      0.172563       1.37487      0.964698      0.145237      0.196843      0.124813       2.30397       8.75409   0.000383592
 49.0667   0.000363118     0.0529168     0.0532799     0.0252229      0.485726      0.973046     0.0269488      0.292842     0.0266306   0.000238012   -0.00011254   8.75106e-06      0.102875      0.243052      0.173782       1.40193        0.8494      0.145281      0.196839      0.124719       2.30336       3.24511   0.000323957
      50   0.000336094     0.0496542     0.0499903     0.0251788      0.488276      0.977374     0.0259266      0.292219     0.0257094   0.000243631  -0.000134352   8.23877e-06     0.0996536      0.242236      0.175042       1.42235      0.857901      0.145334      0.196832       0.12471       2.30282       3.19869   0.000322858
 51.0667    0.00032795     0.0469037     0.0472316     0.0251695      0.491127      0.982253     0.0256105      0.291742     0.0254603   0.000249814  -0.000144287   7.70309e-06     0.0968542      0.241762      0.176395       1.44157       0.93149      0.145428      0.196823      0.124638       2.30222       7.15081   0.000317784
      52   0.000296556     0.0447752     0.0450718     0.0251497      0.492849      0.985304     0.0243539      0.291398     0.0242262   0.000217977   -0.00014347   7.27286e-06     0.0946311      0.241609      0.177558       1.45462      0.902232      0.145522      0.196815      0.124554       2.30167       5.52636   0.000281528
 53.0667   0.000251936     0.0422298     0.0424817     0.0251147      0.493937      0.987359     0.0224471      0.291043     0.0223379   0.000189475    -0.0001381   6.82039e-06     0.0919019       0.24165      0.179048       1.46536      0.848577      0.145615      0.196807      0.124417       2.30106       7.91979   0.000245256
      54   0.000221992     0.0399937     0.0402157     0.0250965      0.494594      0.988647     0.0210709      0.290792     0.0209757    0.00017865  -0.000132595   6.45541e-06     0.0894356      0.241855      0.180424       1.47141      0.844032      0.145657      0.196802      0.124307       2.30053       7.18322   0.000233596
 55.0667   0.000183638     0.0373826     0.0375662     0.0250734      0.495204       0.98979     0.0191645      0.290542     0.0190762   0.000140009  -0.000125361   6.07033e-06     0.0864669      0.242236      0.182086       1.47499      0.768346      0.145657      0.196799      0.124181       2.29994       7.09533   0.000202529
      56   0.000146622      0.034888     0.0350346     0.0250395       0.49555      0.990463     0.0171244      0.290314     0.0170424   9.42396e-05  -0.000118111   5.75929e-06      0.083532      0.242674      0.183791       1.47568      0.636569      0.145635      0.196799       0.12408       2.29941       6.55058   0.000158838
 57.0667   0.000116521     0.0319254      0.032042     0.0250073      0.495902      0.991272     0.0152657      0.290048     0.0152009    5.7529e-05  -0.000110598   5.43115e-06     0.0799068      0.243335      0.186067       1.47418      0.519853      0.145591      0.196803      0.124015       2.29879       2.82172   0.000122866
      58   0.000113717     0.0295057     0.0296194     0.0249965      0.496395      0.992392     0.0150809      0.289846     0.0150401   5.32033e-05  -0.000106042   5.16591e-06     0.0768189      0.244072      0.188223       1.47123      0.483047      0.145532      0.196808      0.124053       2.29824       -1.5994   0.000120582
 59.0667   0.000152801     0.0273288     0.0274816     0.0250124      0.497311      0.994323     0.0174815       0.28973     0.0174645   9.68082e-05  -0.000103017    4.8852e-06     0.0739307      0.245068      0.190637       1.46632      0.571284      0.145442      0.196816      0.124203       2.29761      -5.26759   0.000165229
      60   0.000221101     0.0262836     0.0265047     0.0250548      0.498326      0.996375     0.0210286      0.289786     0.0210206   0.000165964  -0.000101302   4.65714e-06     0.0725032       0.24603      0.192361       1.46089      0.821737      0.145356      0.196825      0.124385       2.29707      -5.83271   0.000240974
 61.0667   0.000325582     0.0263962     0.0267218     0.0251293      0.499411        0.9985     0.0255179       0.29006     0.0255112   0.000268827  -9.91171e-05   4.41464e-06     0.0726583       0.24717      0.193422       1.45358       1.27328      0.145278      0.196835      0.124521       2.29643       1.31662   0.000359155
      62   0.000423466     0.0277149     0.0281384     0.0252098       0.49995      0.999563     0.0291021       0.29047     0.0290903   0.000359036  -9.65481e-05    4.2171e-06     0.0744512      0.248122      0.193323       1.44635       1.71003      0.145254      0.196844      0.124467       2.29588       6.12378   0.000473176
 63.0667   0.000528222     0.0303483     0.0308766     0.0253051      0.499775      0.999334      0.032503      0.291067     0.0324771   0.000451584   -9.4494e-05   4.00698e-06     0.0779081      0.249023      0.192101       1.43742       2.11233      0.145289      0.196856      0.124431       2.29527       0.47169   0.000597681
      64   0.000607502     0.0332662     0.0338737     0.0253791      0.499009      0.997931     0.0348569      0.291633     0.0348116   0.000519015  -9.49131e-05   3.83608e-06     0.0815674      0.249542      0.190369       1.42956       2.28988      0.145383      0.196866      0.124477       2.29475       2.98162    0.00068332
 65.0667   0.000666703      0.036817     0.0374837     0.0254333       0.49772      0.995351     0.0365158      0.292219     0.0364409   0.000553032  -9.67011e-05   3.65465e-06     0.0858103      0.249776      0.188185       1.42126       2.26048      0.145591      0.196877      0.124281       2.29415       16.3142   0.000725894
      66   0.000682252     0.0396781     0.0403604     0.0254494      0.496393      0.992555     0.0369392      0.292597     0.0368354   0.000540335  -9.69947e-05   3.50745e-06     0.0890822      0.249701      0.186475       1.41532       2.12435      0.145851      0.196887      0.123846       2.29368       25.5984   0.000718918
 67.0667    0.00066641     0.0422541     0.0429205     0.0254426      0.494852      0.989329     0.0365078      0.292844     0.0363736   0.000501104  -9.44625e-05   3.35208e-06     0.0919283      0.249387      0.184893       1.41115       1.96764      0.146155      0.196898      0.123277       2.29314       20.5945   0.000686312
      68   0.000635404     0.0437237     0.0443591     0.0254238      0.493653      0.986947     0.0356484      0.292916      0.035494   0.000459342  -9.12398e-05   3.22707e-06     0.0935134      0.248984      0.183801       1.41048       1.85235      0.146359      0.196907      0.123024       2.29269       8.05976   0.000650576
 69.0667   0.000597661      0.044484     0.0450816      0.025395      0.492616      0.985011     0.0345734      0.292877     0.0344104   0.000416148  -8.90582e-05   3.09609e-06     0.0943228      0.248439      0.182879       1.41285       1.70664      0.146489      0.196917      0.123007       2.29215     -0.816388   0.000609864
      70   0.000578435     0.0445585     0.0451369     0.0253741       0.49213      0.984164     0.0340128      0.292789     0.0338577    0.00039654  -8.93082e-05   2.99116e-06     0.0944018      0.247943      0.182377       1.41685       1.58664      0.146525      0.196925      0.123101       2.29166      -3.40167   0.000589772
 71.0667   0.000576604     0.0444749     0.0450515     0.0253638      0.492065      0.984184     0.0339589      0.292687     0.0338215   0.000385965  -9.19123e-05   2.88131e-06     0.0943132      0.247425      0.182122        1.4227       1.45849      0.146528      0.196934      0.123182       2.29105       2.80211   0.000582449
      72   0.000583626     0.0445598     0.0451434     0.0253604      0.492246      0.984768     0.0341651      0.292607     0.0340432   0.000372365   -9.7043e-05   2.79325e-06     0.0944032      0.247057      0.182153       1.42842       1.37421      0.146553      0.196941      0.123154        2.2905       3.74211   0.000575998
 73.0667   0.000593357     0.0449461     0.0455395     0.0253571      0.492537      0.985666     0.0344487      0.292519     0.0343425   0.000349858  -0.000107919    2.7012e-06     0.0948115       0.24676      0.182328        1.4353        1.3674      0.146635      0.196951      0.123097       2.28988       5.18727   0.000566628
      74   0.000608594      0.045573     0.0461816     0.0253574      0.492909      0.986557     0.0348882       0.29246     0.0347952   0.000341161  -0.000121261   2.62771e-06     0.0954704      0.246612       0.18241       1.44167       1.44214      0.146756      0.196959      0.123042       2.28934       4.78605   0.000570214
 75.0667   0.000639079     0.0467129      0.047352      0.025371      0.493526      0.987704     0.0357513       0.29245     0.0356704   0.000347597  -0.000137133   2.55104e-06      0.096657      0.246538      0.182231       1.44938       1.59164      0.146946      0.196968      0.122969       2.28876       5.90163   0.000593544
      76   0.000677148      0.048129     0.0488062     0.0253934       0.49411      0.988649     0.0368008      0.292504     0.0367277   0.000365514  -0.000148379   2.48976e-06     0.0981112      0.246508      0.181749       1.45616       1.74285      0.147166      0.196976      0.122886       2.28823       5.51158   0.000628347
 77.0667   0.000742035     0.0503521     0.0510941     0.0254326      0.494733      0.989603     0.0385236      0.292658     0.0384579   0.000411561  -0.000156493   2.42564e-06      0.100351      0.246448      0.180774       1.46324       1.95145      0.147508      0.196985      0.122811       2.28763       5.89832   0.000689924
      78   0.000816435     0.0530258     0.0538423      0.025483       0.49522      0.990337     0.0404088      0.292883     0.0403464   0.000467215  -0.000159428    2.3738e-06      0.102981      0.246326       0.17943       1.46842       2.19993      0.147927      0.196992      0.122693        2.2871       8.66366    0.00075825
 79.0667   0.000909062     0.0570345     0.0579436     0.0255506      0.495614      0.990871     0.0426395      0.293207     0.0425775    0.00052599   -0.00015834   2.31821e-06      0.106803       0.24605      0.177206       1.47329       2.48845      0.148601      0.196999      0.122474       2.28653       13.1521   0.000832902
      80   0.000994085     0.0613187     0.0623128     0.0256076      0.495801       0.99104     0.0445889      0.293504     0.0445286   0.000575399  -0.000153861   2.27198e-06      0.110742      0.245641      0.174773       1.47742       2.64803      0.149407      0.197005      0.122151       2.28607        20.614   0.000888001
 81.0667    0.00109551     0.0669522     0.0680477     0.0256703      0.496031      0.991213     0.0468082      0.293829     0.0467528   0.000635932   -0.00014447   2.22134e-06      0.115717      0.244942      0.171686       1.48409        2.7542      0.150593       0.19701      0.121599        2.2856       26.0973   0.000939941
      82    0.00117064     0.0722384     0.0734091     0.0257207      0.496295      0.991441     0.0483868      0.294059     0.0483353   0.000673153   -0.00013159   2.17874e-06      0.120199      0.244128      0.168816       1.49478        2.8123      0.151819      0.197012      0.121075       2.28525       25.3145   0.000963366
 83.0667    0.00121737     0.0780542     0.0792716     0.0257566      0.496561      0.991637      0.049343      0.294192     0.0492945    0.00067912   -0.00011111   2.13228e-06      0.124943      0.242998      0.165595       1.51676       2.71529      0.153323       0.19701      0.120419       2.28479       31.5641   0.000952762
      84    0.00122106      0.082359     0.0835801     0.0257611       0.49674      0.991747     0.0494179      0.294175     0.0493718   0.000654014  -8.85659e-05    2.0942e-06      0.128343      0.241885      0.163212       1.54559       2.50354       0.15461      0.197003      0.119769       2.28432       30.4393   0.000921186
 85.0667     0.0011995     0.0859571     0.0871566     0.0257468      0.496887      0.991959     0.0489795      0.294056     0.0489363   0.000612285  -5.94767e-05   2.05451e-06      0.131116      0.240556      0.161155       1.58592       2.27275      0.155908      0.196988      0.119142        2.2837       24.1358   0.000885924
      86    0.00116911      0.087988     0.0891571     0.0257281      0.496906      0.992261     0.0483552      0.293916     0.0483133   0.000569408  -3.54664e-05   2.02363e-06      0.132656      0.239431      0.159854       1.62183       2.13119      0.156839      0.196967      0.118724       2.28315       18.8043    0.00085981
 87.0667    0.00113053     0.0893871     0.0905176     0.0257056      0.496776      0.992564     0.0475506      0.293751     0.0475097   0.000520212  -1.57016e-05   1.99268e-06      0.133706      0.238274      0.158723       1.65741       2.06133      0.157704      0.196934      0.118401       2.28254       12.5076   0.000836202
      88    0.00110047      0.090108     0.0912085     0.0256869       0.49664       0.99276     0.0469141      0.293615     0.0468749   0.000481932  -6.78947e-06   1.96899e-06      0.134245      0.237401      0.157891       1.68207       2.03295      0.158339      0.196897       0.11816       2.28205       14.3918   0.000818807
 89.0667    0.00107508     0.0906002     0.0916753     0.0256661      0.496588       0.99297     0.0463699      0.293475     0.0463342   0.000444079  -3.76987e-06   1.94521e-06      0.134611      0.236561      0.157086       1.70367       1.99072       0.15898      0.196848      0.117794       2.28153       19.2365   0.000803141
      90    0.00106935     0.0909376     0.0920069     0.0256555      0.496694      0.993268      0.046246      0.293387     0.0462149   0.000427084  -4.09305e-06   1.92675e-06      0.134861      0.235945      0.156488       1.71813        1.9833      0.159498      0.196798      0.117393       2.28109       20.4918   0.000804885
 91.0667    0.00108644     0.0914994     0.0925859     0.0256614      0.496996      0.993855     0.0466142      0.293355     0.0465881   0.000427014  -4.98065e-06   1.90755e-06      0.135277      0.235352      0.155761       1.73087       2.05889      0.160065      0.196735      0.116966       2.28059         16.78   0.000828404
      92    0.00112221     0.0923506     0.0934728     0.0256836      0.497359       0.99456     0.0473753      0.293399     0.0473529   0.000445845  -5.34498e-06   1.89181e-06      0.135905      0.234908      0.154916       1.73917       2.18449      0.160554      0.196674      0.116665       2.28016       16.4626   0.000866436
 93.0667    0.00117853     0.0938363     0.0950149     0.0257237      0.497784      0.995413     0.0485495      0.293525     0.0485296   0.000477745  -5.57669e-06   1.87479e-06      0.136994      0.234437      0.153614       1.74559       2.32188      0.161113        0.1966      0.116303       2.27968       17.7916    0.00091699
      94    0.00123065     0.0954801     0.0967108     0.0257619      0.498049      0.995981     0.0496116      0.293671     0.0495927   0.000501351  -6.07454e-06   1.86087e-06      0.138188      0.234006      0.152287       1.74884       2.35826      0.161603      0.196533      0.115915       2.27933       21.5351   0.000956921
 95.0667    0.00129143     0.0974969     0.0987883     0.0258061      0.498195      0.996391     0.0508218      0.293855     0.0508038   0.000523075  -8.00007e-06   1.84634e-06       0.13964      0.233435       0.15077       1.75052       2.33983      0.162135      0.196455      0.115475       2.27891       16.9355    0.00100133
      96    0.00134698     0.0992157      0.100563     0.0258474      0.498261      0.996647     0.0519033      0.294024     0.0518862   0.000538169  -1.17389e-05   1.83472e-06      0.140866      0.232851      0.149483       1.75104       2.32866      0.162537      0.196388      0.115218       2.27865       11.5774    0.00104302
 97.0667    0.00141933      0.101117      0.102536     0.0258984       0.49845      0.997002     0.0532791      0.294237     0.0532634   0.000564768  -1.72612e-05   1.82225e-06      0.142209      0.232102      0.148031       1.75234       2.32739      0.162895      0.196311      0.114978       2.27817         12.99    0.00109935
      98    0.00148923      0.102798      0.104288     0.0259457      0.498774      0.997388     0.0545752      0.294453     0.0545602   0.000596309  -1.97618e-05   1.81177e-06      0.143386      0.231401      0.146756       1.75607       2.33906      0.163111      0.196246      0.114729       2.27782       14.0043    0.00115389
 99.0667    0.00157072      0.104853      0.106424      0.026003      0.499165      0.997732     0.0560485      0.294742     0.0560325   0.000638633   -1.6122e-05   1.80015e-06      0.144812      0.230574      0.145236       1.76491       2.39953      0.163256      0.196174      0.114455       2.27729       11.6832    0.00121984
     100     0.0016406      0.106891      0.108532     0.0260552      0.499365      0.997788     0.0572818      0.295024     0.0572634   0.000681141  -6.67664e-06   1.78985e-06      0.146213      0.229848      0.143742       1.77661       2.50253      0.163316      0.196112      0.114288        2.2768       6.11549    0.00127984
