0.00560007859413667,0.00433765062988234,0.00331815453793059,0.00254113020858223,0.00194105256879227,0.00155575899309079,0.00105065608495974,0.000670947349451819,0.000519613146535408,0.000412760614356724
0.00534627780632598,0.00414675880403674,0.00319873878061553,0.0023947857105316,0.00188067935578095,0.00148182197089752,0.000959519982132211,0.000464846759072323,0.000439083819781179,0.00040622097811366
0.00479849409808547,0.00370041904256759,0.00291695384930831,0.0020774132545254,0.00173730766409955,0.0013095752413437,0.000752881704205486,0.000454554211076248,0.000426217642895027,0.000390306401799809
0.00398611087789729,0.00307530987591695,0.00231383412828507,0.00181076958465276,0.00142548817408505,0.00095237701293005,0.000456554228724286,0.000429893891843813,0.000395845728654225,0.000353469625589429
0.00282608653599465,0.00211164186545325,0.00167177579777709,0.00130225544540985,0.000877139857357765,0.000439938060316333,0.000411367953697474,0.000375072376571098,0.000330853035112452,0.000278449311190482
0.00164634820366506,0.00132608283086435,0.000982637246454258,0.000619290047904849,0.000397577788737341,0.000363556402358155,0.000321966655651255,0.000274065418559183,0.000221171728697512,0.000164413961035912
0.00088237211158242,0.000604412534852702,0.000357080037223531,0.000325219802627606,0.000285593825937465,0.000241051307637504,0.000194332659161071,0.000147465425305031,0.000101418638153039,5.60990859864459e-05
0.000302947184106712,0.000267200751862722,0.000232309128763306,0.00019371868694269,0.000154786729388152,0.000117673035841913,8.31883714006267e-05,5.10866488009379e-05,2.045577511773e-05,-4.47711255386426e-10
0.000174151544620583,0.000144171003444995,0.000114578368998965,8.71646378193012e-05,6.2493974407092e-05,4.02930431113805e-05,1.9828934989145e-05,1.40968154447436e-07,-5.80421591653567e-10,-4.48729059261886e-10
8.04853085214615e-05,6.14464464110547e-05,4.45573859831473e-05,2.96208298812241e-05,1.61278539584831e-05,3.42990261787633e-06,-9.69347279980477e-10,-7.51103044374568e-10,-5.78991954248221e-10,-4.51576334786315e-10
