    #(t)     KinEnergy     PotEnergy     TotEnergy   Dissipation   wshearUpper     wallshear        L2(u')         L2(u)           e3d           ecf         ubulk         wbulk        L2(T')         L2(T)          <T>a      heatflux          Nu_t        L2(S')         L2(S)          <S>a      massflux          Nu_c     buoyPowIn
       0    0.00121774      0.105832       0.10705    0.00770635      0.488754      0.975016     0.0493506      0.296578     0.0490002   0.000570836  -0.000230528   3.68054e-06      0.145487      0.218641      0.140234       1.93091       1.22931      0.201954       0.15348     0.0748208       3.62186       4.73472    0.00103647
 1.16279   0.000791067      0.101129       0.10192    0.00759402      0.485689      0.969684     0.0397761      0.294831     0.0394721   0.000352554  -0.000183301    3.4445e-06      0.142217      0.219268      0.143143       1.94296      0.914716      0.201939      0.153522     0.0748277        3.6201       2.33777   0.000816659
 2.09302   0.000599916     0.0952533     0.0958532    0.00755013      0.486663      0.972519     0.0346386      0.293605     0.0344106   0.000229194  -0.000159673   3.25319e-06      0.138024      0.220149      0.146637       1.93498      0.724203      0.201817      0.153563     0.0748929       3.62032      0.940455   0.000666972
 3.02326   0.000488778     0.0886338     0.0891226    0.00752154      0.488868       0.97731     0.0312659      0.292625     0.0311129   0.000149413  -0.000150126   3.08652e-06      0.133142      0.221243      0.150626       1.91449      0.575453      0.201643      0.153605     0.0749914       3.62042     0.0924408   0.000547333
 4.18605   0.000419156     0.0804367     0.0808558    0.00749969      0.491979      0.983458     0.0289536      0.291715     0.0288733   0.000112448  -0.000142178   2.90427e-06      0.126836      0.223008      0.155959       1.88148      0.505663      0.201409       0.15366     0.0751414       3.62034     -0.477847   0.000459564
 5.11628   0.000395726     0.0745268     0.0749225    0.00749108      0.494164      0.987639     0.0281328      0.291231     0.0280861   0.000115303  -0.000132132   2.77478e-06      0.122087      0.224734      0.160171       1.85284       0.53551      0.201219      0.153704     0.0752669       3.62013     -0.265819   0.000432633
 6.04651   0.000378871     0.0693167     0.0696955    0.00748684      0.495715      0.990641     0.0275271      0.290918     0.0274962   0.000121217   -0.00011872   2.65717e-06      0.117743      0.226657      0.164128       1.82347      0.602889      0.201024      0.153751      0.075382       3.61981      0.100747   0.000420328
  7.2093   0.000346963     0.0635195     0.0638665    0.00748187      0.496726      0.992681     0.0263425       0.29066      0.026318   0.000112989  -0.000100844   2.52458e-06      0.112712      0.229179      0.168668       1.78627      0.665574      0.200773      0.153812      0.075508       3.61929      0.549066   0.000394155
 8.13953   0.000311339      0.059109     0.0594203    0.00747561      0.497055      0.993401     0.0249535      0.290482     0.0249306   9.56787e-05  -8.76142e-05   2.42905e-06      0.108728      0.231182      0.172095       1.75616      0.669282      0.200571      0.153861     0.0756079       3.61878      0.236301   0.000357022
 9.06977   0.000273302     0.0546937      0.054967     0.0074677      0.497243      0.993841     0.0233796      0.290301     0.0233581   7.73316e-05  -7.58114e-05   2.34246e-06      0.104588      0.233121      0.175468       1.72578      0.643558      0.200369      0.153913     0.0757178       3.61823     0.0113614   0.000312873
