    #(t)     KinEnergy     PotEnergy     TotEnergy   Dissipation   wshearUpper     wallshear        L2(u')         L2(u)           e3d           ecf         ubulk         wbulk        L2(T')         L2(T)          <T>a      heatflux          Nu_t        L2(S')         L2(S)          <S>a      massflux          Nu_c     buoyPowIn
 11.0588    0.00112005      0.107152      0.108272     0.0164333      0.493976      0.987953     0.0473298      0.293987     0.0472813   0.000591294  -8.64013e-13             0      0.146391      0.237038      0.151254        1.8045       1.76661      0.183971       0.17316     0.0925397       2.80709       1.23844    0.00164219
      12    0.00112671      0.107055      0.108181     0.0164418      0.493968      0.987936     0.0474701      0.294012     0.0474216   0.000597534  -8.65687e-13             0      0.146325      0.237133      0.151382       1.80275       1.77673      0.183877      0.173167     0.0926033       2.80708       1.17736    0.00165256
 13.0588    0.00113586       0.10709      0.108226     0.0164533      0.493958      0.987916     0.0476625      0.294046      0.047614   0.000605561  -8.68456e-13             0      0.146349      0.237232      0.151466       1.80137        1.7899      0.183774      0.173177      0.092677       2.80707       1.14765    0.00166596
      14    0.00114531      0.107254      0.108399      0.016465      0.493949      0.987898     0.0478605      0.294081      0.047812   0.000613428   -8.7151e-13             0      0.146461      0.237309      0.151485       1.80074       1.80287      0.183685      0.173186     0.0927429       2.80706       1.15891    0.00167912
 15.0588    0.00115715      0.107589      0.108746     0.0164794      0.493939      0.987878     0.0481072      0.294124     0.0480588   0.000622811  -8.75162e-13             0      0.146689      0.237381      0.151441       1.80075       1.81841      0.183593      0.173196     0.0928155       2.80705        1.2168    0.00169482
      16    0.00116842      0.108016      0.109184     0.0164929      0.493931      0.987861     0.0483408      0.294165     0.0482924   0.000631311   -8.7794e-13             0       0.14698      0.237431      0.151343       1.80145       1.83261      0.183519      0.173206     0.0928771       2.80704       1.31005    0.00170905
 17.0588    0.00118147      0.108632      0.109814     0.0165083      0.493922      0.987845     0.0486101      0.294212     0.0485618   0.000640649  -8.80642e-13             0      0.147399      0.237468      0.151171       1.80304       1.84846      0.183449      0.173217     0.0929409       2.80703       1.46194    0.00172468
      18      0.001193      0.109286      0.110479     0.0165217      0.493917      0.987835     0.0488466      0.294252     0.0487985   0.000648399  -8.82591e-13             0      0.147842      0.237485      0.150967       1.80516       1.86194        0.1834      0.173227     0.0929911       2.80702       1.63674    0.00173769
 19.0588    0.00120539       0.11012      0.111326     0.0165358      0.493915       0.98783     0.0490997      0.294295     0.0490518   0.000656112  -8.84427e-13             0      0.148405      0.237485      0.150687       1.80827       1.87588      0.183361      0.173237     0.0930385       2.80702       1.87316    0.00175069
      20    0.00121549      0.110927      0.112142     0.0165469      0.493917      0.987834      0.049305      0.294329     0.0492573   0.000661786  -8.85674e-13             0      0.148948      0.237469      0.150401       1.81161       1.88677      0.183343      0.173246     0.0930711       2.80701        2.1122    0.00176037
 21.0588    0.00122542      0.111879      0.113104     0.0165575      0.493924      0.987848      0.049506      0.294361     0.0494586   0.000666577  -8.86701e-13             0      0.149585      0.237434       0.15005        1.8159       1.89693      0.183341      0.173254     0.0930959       2.80701       2.40381    0.00176875
      22     0.0012327      0.112738       0.11397     0.0165648      0.493935       0.98787     0.0496528      0.294383     0.0496057    0.00066928    -8.873e-13             0      0.150158       0.23739      0.149721       1.82004       1.90387      0.183358      0.173261     0.0931067       2.80701        2.6738    0.00177378
 23.0588    0.00123892      0.113688      0.114927     0.0165706      0.493952      0.987905     0.0497779        0.2944     0.0497313    0.00067052  -8.87668e-13             0       0.15079      0.237328      0.149342       1.82492       1.90918      0.183395      0.173268      0.093106       2.80701       2.97831    0.00177665
      24    0.00124262      0.114493      0.115736     0.0165734      0.493972      0.987943     0.0498521      0.294407     0.0498059   0.000670063  -8.87453e-13             0      0.151323      0.237264       0.14901       1.82929       1.91167      0.183443      0.173272     0.0930942       2.80702       3.23938     0.0017768
 25.0588     0.0012447      0.115329      0.116573     0.0165741      0.493997      0.987993      0.049894      0.294408     0.0498481   0.000667935  -8.86979e-13             0      0.151874      0.237184      0.148649       1.83407       1.91204      0.183513      0.173275     0.0930687       2.80702       3.51331    0.00177448
      26    0.00124479      0.115989      0.117234     0.0165726      0.494021      0.988042     0.0498957      0.294403     0.0498503   0.000664789   -8.8636e-13             0      0.152308      0.237108      0.148349       1.83807       1.91036      0.183587      0.173276     0.0930363       2.80703       3.73243    0.00177045
 27.0588    0.00124306      0.116623      0.117866     0.0165688       0.49405      0.988099     0.0498611       0.29439      0.049816   0.000660092  -8.85406e-13             0      0.152724       0.23702      0.148042       1.84214       1.90646      0.183681      0.173275     0.0929902       2.80704       3.94385    0.00176407
      28    0.00124009      0.117077      0.118317     0.0165638      0.494075       0.98815     0.0498013      0.294374     0.0497565   0.000655128  -8.84572e-13             0      0.153021      0.236939      0.147802       1.84528       1.90143      0.183771      0.173273     0.0929417       2.80706       4.10397    0.00175709
 29.0588    0.00123535      0.117457      0.118693     0.0165568      0.494102      0.988203     0.0497061      0.294352     0.0496616   0.000648929  -8.83564e-13             0      0.153269      0.236848      0.147572       1.84821       1.89429      0.183877      0.173268     0.0928806       2.80707       4.24131    0.00174814
      30     0.0012301      0.117676      0.118907     0.0165495      0.494123      0.988246     0.0496004      0.294329     0.0495562   0.000643089  -8.82794e-13             0      0.153412      0.236768      0.147407       1.85022       1.88687      0.183972      0.173263     0.0928217       2.80708       4.32839     0.0017395
 31.0588    0.00122326       0.11779      0.119013     0.0165405      0.494143      0.988286     0.0494624      0.294301     0.0494183   0.000636374  -8.81951e-13             0      0.153486      0.236681      0.147267       1.85181        1.8776      0.184079      0.173255     0.0927522        2.8071       4.38735    0.00172931
      32    0.00121653      0.117775      0.118992     0.0165319      0.494157      0.988314      0.049326      0.294275     0.0492819   0.000630426  -8.80811e-13             0      0.153477      0.236607      0.147184       1.85263        1.8687       0.18417      0.173247      0.092689       2.80711       4.40558    0.00172004
 33.0588    0.00120837      0.117636      0.118844     0.0165218      0.494167      0.988334     0.0491604      0.294245     0.0491163   0.000623887  -8.79205e-13             0      0.153385      0.236527      0.147136       1.85291       1.85813      0.184268      0.173237     0.0926177       2.80712       4.39134    0.00170956
      34    0.00120073      0.117409      0.118609     0.0165127      0.494171      0.988342     0.0490046      0.294218     0.0489605   0.000618274  -8.77671e-13             0      0.153238      0.236462      0.147134       1.85262       1.84837      0.184348      0.173227     0.0925554       2.80714       4.34886     0.0017003
 35.0588     0.0011918      0.117047      0.118239     0.0165023       0.49417       0.98834      0.048822      0.294188     0.0487777   0.000612228  -8.75558e-13             0      0.153002      0.236395      0.147177       1.85174       1.83707      0.184428      0.173215     0.0924881       2.80715        4.2677    0.00169004
      36    0.00118365       0.11664      0.117824     0.0164931      0.494164      0.988329     0.0486549      0.294161     0.0486103   0.000607111  -8.73634e-13             0      0.152735      0.236343      0.147253       1.85052       1.82685      0.184491      0.173205     0.0924319       2.80716       4.16656    0.00168109
 37.0588    0.00117435      0.116097      0.117271     0.0164828      0.494153      0.988307     0.0484634      0.294132     0.0484185   0.000601658  -8.71494e-13             0      0.152379      0.236294      0.147381       1.84869       1.81529      0.184549      0.173193     0.0923742       2.80717       4.02213     0.0016713
      38    0.00116606      0.115546      0.116712     0.0164738       0.49414      0.988281     0.0482921      0.294106     0.0482469   0.000597094  -8.69634e-13             0      0.152017      0.236261      0.147531       1.84672       1.80508      0.184589      0.173183     0.0923288       2.80717       3.86891    0.00166288
 39.0588    0.00115684      0.114863       0.11602      0.016464      0.494123      0.988246     0.0481007      0.294079     0.0480552   0.000592301  -8.67345e-13             0      0.151567      0.236236      0.147737       1.84415       1.79383       0.18462      0.173172     0.0922856       2.80718       3.67201    0.00165384
      40    0.00114886      0.114209      0.115358     0.0164556      0.494106      0.988213     0.0479344      0.294055     0.0478885   0.000588373  -8.65304e-13             0      0.151135      0.236226      0.147952       1.84159       1.78422      0.184636      0.173163     0.0922549       2.80718       3.47868    0.00164625
 41.0588    0.00114027      0.113435      0.114575     0.0164466      0.494087      0.988175      0.047755       0.29403     0.0477087   0.000584379  -8.63249e-13             0      0.150622       0.23623      0.148226       1.83845       1.77407      0.184639      0.173155     0.0922299       2.80719        3.2453    0.00163837
      42    0.00113314      0.112724      0.113857     0.0164393      0.494071      0.988142     0.0476055      0.294009     0.0475588   0.000581268  -8.61705e-13             0      0.150149      0.236248      0.148493       1.83547       1.76586      0.184629      0.173148     0.0922167       2.80719       3.02821    0.00163209
 43.0588    0.00112588      0.111913      0.113038      0.016432      0.494054      0.988108     0.0474527      0.293988     0.0474056   0.000578355  -8.60137e-13             0      0.149608      0.236284      0.148816       1.83193       1.75781      0.184603      0.173142     0.0922122       2.80719       2.77875    0.00162603
      44    0.00112026      0.111195      0.112315     0.0164265       0.49404      0.988081     0.0473342      0.293971     0.0472868    0.00057638   -8.5907e-13             0      0.149127      0.236331      0.149118       1.82867       1.75193      0.184568      0.173139     0.0922176       2.80718       2.55717    0.00162171
 45.0588    0.00111509      0.110408      0.111523     0.0164215      0.494027      0.988054     0.0472249      0.293956     0.0471772    0.00057497  -8.58407e-13             0      0.148599      0.236398      0.149465       1.82492       1.74702      0.184516      0.173136     0.0922341       2.80718        2.3134     0.0016183
      46    0.00111169      0.109741      0.110853     0.0164185      0.494017      0.988035     0.0471526      0.293947     0.0471048   0.000574543  -8.58237e-13             0       0.14815      0.236471      0.149775       1.82157       1.74437      0.184458      0.173135     0.0922578       2.80717         2.106    0.00161675
 47.0588    0.00110937      0.109046      0.110156     0.0164168      0.494008      0.988016     0.0471035      0.293941     0.0470555    0.00057511  -8.58333e-13             0       0.14768      0.236565      0.150116       1.81784       1.74353      0.184383      0.173136     0.0922939       2.80716       1.88733    0.00161689
      48    0.00110879      0.108492      0.109601      0.016417      0.494001      0.988002     0.0470913      0.293941     0.0470431   0.000576636   -8.5904e-13             0      0.147304      0.236657      0.150404       1.81464        1.7448      0.184307      0.173139      0.092334       2.80715       1.70973    0.00161884
 49.0588    0.00110994      0.107958      0.109068     0.0164193      0.493994      0.987988     0.0471157      0.293947     0.0470674    0.00057958  -8.60306e-13             0      0.146941      0.236767      0.150702       1.81123       1.74859      0.184214      0.173143      0.092387       2.80714       1.53424    0.00162324
      50    0.00111263      0.107578      0.108691     0.0164233      0.493988      0.987975     0.0471727      0.293958     0.0471244   0.000583324  -8.61743e-13             0      0.146682      0.236868      0.150935       1.80847       1.75406      0.184126      0.173148     0.0924402       2.80712       1.40158    0.00162915
 51.0588    0.00111756      0.107271      0.108388       0.01643       0.49398       0.98796      0.047277      0.293977     0.0472286   0.000588794   -8.6354e-13             0      0.146472      0.236981      0.151155       1.80574       1.76253      0.184023      0.173155     0.0925058       2.80711       1.28057    0.00163804
      52    0.00112359      0.107117       0.10824     0.0164379      0.493972      0.987945     0.0474045         0.294     0.0473561    0.00059472  -8.65383e-13             0      0.146367      0.237079      0.151305       1.80374       1.77198       0.18393      0.173162     0.0925681        2.8071       1.20429    0.00164782
 53.0588    0.00113214      0.107087      0.108219     0.0164487      0.493963      0.987926     0.0475844      0.294032     0.0475359   0.000602454  -8.67899e-13             0      0.146347      0.237181      0.151416       1.80206       1.78449      0.183825      0.173171     0.0926409       2.80708       1.15671    0.00166069
      54    0.00114113      0.107193      0.108334     0.0164599      0.493954      0.987908     0.0477729      0.294065     0.0477244   0.000610105  -8.70087e-13             0      0.146419      0.237263       0.15146       1.80115       1.79699      0.183735       0.17318     0.0927068       2.80707       1.15154    0.00167348
 55.0588    0.00115253      0.107464      0.108617     0.0164739      0.493943      0.987886     0.0480111      0.294107     0.0479627   0.000619318  -8.72603e-13             0      0.146604      0.237341      0.151444       1.80085       1.81217      0.183639       0.17319     0.0927802       2.80706       1.19056    0.00168891
      56    0.00116353      0.107837      0.109001     0.0164872      0.493934      0.987867     0.0482396      0.294147     0.0481912   0.000627771  -8.74959e-13             0      0.146859      0.237397      0.151371       1.80127       1.82625      0.183562        0.1732     0.0928431       2.80706       1.26587    0.00170308
 57.0588    0.00117645      0.108397      0.109573     0.0165025      0.493924      0.987849     0.0485067      0.294194     0.0484584   0.000637211   -8.7744e-13             0      0.147239      0.237442      0.151226       1.80253       1.84219      0.183485       0.17321     0.0929094       2.80705       1.39663     0.0017189
      58    0.00118803      0.109007      0.110195     0.0165161      0.493918      0.987836     0.0487449      0.294235     0.0486967   0.000645209  -8.79261e-13             0      0.147653      0.237466      0.151043       1.80436       1.85597       0.18343       0.17322     0.0929626       2.80704       1.55311    0.00173232
 59.0588    0.00120069        0.1098      0.111001     0.0165306      0.493914      0.987828     0.0490039      0.294279     0.0489559   0.000653374  -8.81441e-13             0      0.148189      0.237475      0.150785       1.80717       1.87047      0.183384      0.173231     0.0930141       2.80703       1.77127    0.00174605
      60    0.00121121       0.11058      0.111791     0.0165423      0.493914      0.987828     0.0492181      0.294315     0.0491703    0.00065958    -8.831e-13             0      0.148714      0.237466      0.150515       1.81027       1.88203      0.183358       0.17324      0.093051       2.80703       1.99735    0.00175657
 61.0588    0.00122177      0.111514      0.112736     0.0165538      0.493919      0.987837     0.0494322       0.29435     0.0493847   0.000665077  -8.84318e-13             0      0.149341      0.237438      0.150176       1.81434       1.89311      0.183348      0.173249     0.0930811       2.80702       2.27905    0.00176605
      62    0.00122973      0.112369      0.113599      0.016562      0.493927      0.987855     0.0495929      0.294374     0.0495457    0.00066846  -8.85238e-13             0      0.149913        0.2374      0.149854       1.81835       1.90095      0.183357      0.173256      0.093097       2.80702       2.54469    0.00177212
 63.0588    0.00123679      0.113327      0.114564     0.0165689      0.493943      0.987885     0.0497352      0.294395     0.0496884    0.00067047     -8.86e-13             0      0.150551      0.237344      0.149479       1.82314       1.90733      0.183385      0.173263     0.0931022       2.80702       2.84913    0.00177616
      64    0.00124127      0.114151      0.115392     0.0165727       0.49396       0.98792     0.0498251      0.294406     0.0497786   0.000670665  -8.86199e-13             0      0.151097      0.237283      0.149144       1.82751       1.91075      0.183427      0.173268     0.0930953       2.80703       3.11495    0.00177731
 65.0588    0.00124423      0.115018      0.116262     0.0165744      0.493984      0.987968     0.0498844       0.29441     0.0498384     0.0006692  -8.86024e-13             0      0.151669      0.237207      0.148778       1.83236       1.91214       0.18349      0.173271     0.0930753       2.80703       3.39823      0.001776
      66    0.00124506      0.115714       0.11696     0.0165737      0.494008      0.988016     0.0499011      0.294407     0.0498555   0.000666562  -8.85717e-13             0      0.152128      0.237133      0.148469       1.83647       1.91131      0.183559      0.173273     0.0930472       2.80704       3.62857    0.00177277
 67.0588    0.00124411      0.116396       0.11764     0.0165708      0.494036      0.988073     0.0498821      0.294397     0.0498369   0.000662335  -8.84782e-13             0      0.152575      0.237046      0.148149       1.84073       1.90826      0.183648      0.173273     0.0930054       2.80705       3.85694    0.00176716
      68    0.00124176      0.116897      0.118139     0.0165665      0.494062      0.988124     0.0498349      0.294383       0.04979   0.000657693  -8.83927e-13             0      0.152903      0.236967      0.147895       1.84408       1.90391      0.183735      0.173272     0.0929602       2.80706       4.02878    0.00176073
 69.0588    0.00123763      0.117334      0.118572     0.0165601       0.49409       0.98818      0.049752      0.294362     0.0497074   0.000651751  -8.82728e-13             0      0.153189      0.236876      0.147648       1.84727       1.89743      0.183839      0.173268      0.092902       2.80708       4.18436    0.00175226
      70    0.00123284      0.117605      0.118838     0.0165533      0.494113      0.988225     0.0496556      0.294341     0.0496113   0.000646051  -8.81375e-13             0      0.153366      0.236796      0.147466       1.84953       1.89051      0.183934      0.173263     0.0928451       2.80709       4.28828    0.00174392
 71.0588    0.00122642      0.117776      0.119003     0.0165446      0.494134      0.988269     0.0495261      0.294314     0.0494819   0.000639396  -8.79768e-13             0      0.153477      0.236708      0.147306       1.85141       1.88166      0.184041      0.173256      0.092777       2.80711       4.36623    0.00173394
      72    0.00121995      0.117812      0.119032     0.0165363       0.49415        0.9883     0.0493954      0.294288     0.0493513   0.000633423  -8.78411e-13             0      0.153501      0.236632      0.147205       1.85248       1.87305      0.184134      0.173248     0.0927142       2.80712       4.40089    0.00172474
 73.0588    0.00121201      0.117726      0.118938     0.0165263      0.494162      0.988324     0.0492344      0.294258     0.0491904    0.00062678  -8.76789e-13             0      0.153444      0.236551      0.147137       1.85304       1.86269      0.184234      0.173238     0.0926428       2.80713        4.4033    0.00171423
      74    0.00120449      0.117543      0.118747     0.0165172      0.494168      0.988336     0.0490814      0.294231     0.0490373   0.000621033  -8.75166e-13             0      0.153325      0.236484      0.147118       1.85298       1.85302      0.184317      0.173229     0.0925798       2.80715       4.37393    0.00170488
 75.0588    0.00119563      0.117226      0.118422     0.0165068      0.494169      0.988338     0.0489006      0.294201     0.0488563   0.000614811  -8.73345e-13             0      0.153118      0.236414      0.147141       1.85233       1.84177      0.184402      0.173217     0.0925111       2.80716       4.30569    0.00169446
      76    0.00118751      0.116854      0.118041     0.0164975      0.494165      0.988331     0.0487342      0.294174     0.0486898   0.000609534  -8.71638e-13             0      0.152875      0.236359      0.147202       1.85129       1.83156      0.184468      0.173207     0.0924532       2.80717       4.21537    0.00168535
 77.0588     0.0011782      0.116344      0.117522     0.0164871      0.494156      0.988313     0.0485428      0.294144     0.0484981   0.000603907  -8.69783e-13             0      0.152541      0.236306      0.147313       1.84965       1.81995      0.184531      0.173195      0.092393       2.80718        4.0823    0.00167536
      78    0.00116987      0.115819      0.116989      0.016478      0.494145       0.98829     0.0483708      0.294118     0.0483258    0.00059919  -8.67941e-13             0      0.152197      0.236268      0.147448       1.84781       1.80965      0.184577      0.173184      0.092345       2.80719       3.93843    0.00166676
 79.0588    0.00116055      0.115159       0.11632     0.0164679      0.494129      0.988258     0.0481777       0.29409     0.0481323    0.00059422  -8.65933e-13             0      0.151763      0.236238       0.14764       1.84537       1.79823      0.184614      0.173173     0.0922985       2.80719       3.75137    0.00165747
      80    0.00115242      0.114522      0.115674     0.0164593      0.494113      0.988225     0.0480087      0.294066     0.0479629   0.000590118  -8.64157e-13             0      0.151342      0.236223      0.147843       1.84291       1.78839      0.184635      0.173164     0.0922645        2.8072       3.56586    0.00164963
 81.0588     0.0011436       0.11376      0.114904     0.0164501      0.494094      0.988188     0.0478247       0.29404     0.0477785   0.000585898  -8.62463e-13             0      0.150838      0.236221      0.148104       1.83987       1.77788      0.184644      0.173155     0.0922354        2.8072       3.33952    0.00164138
      82    0.00113619      0.113054      0.114191     0.0164425      0.494077      0.988154     0.0476695      0.294018      0.047623    0.00058255  -8.60924e-13             0      0.150369      0.236233      0.148363       1.83695       1.76924      0.184639      0.173148     0.0922184       2.80721       3.12667     0.0016347
 83.0588    0.00112853      0.112243      0.113371     0.0164347       0.49406      0.988119     0.0475085      0.293995     0.0474615   0.000579323  -8.59368e-13             0      0.149828      0.236263      0.148679       1.83346       1.76059      0.184619      0.173142     0.0922095       2.80721       2.87942     0.0016281
      84    0.00112248      0.111519      0.112641     0.0164286      0.494046      0.988091      0.047381      0.293978     0.0473337   0.000577025  -8.58152e-13             0      0.149344      0.236304      0.148977       1.83023       1.75407      0.184589      0.173137     0.0922109        2.8072       2.65752    0.00162321
 85.0588    0.00111673      0.110717      0.111833      0.016423      0.494032      0.988064     0.0472595      0.293961      0.047212   0.000575197  -8.57023e-13             0      0.148806      0.236366      0.149324       1.82649       1.74834      0.184542      0.173134     0.0922229        2.8072       2.41104    0.00161907
      86    0.00111274       0.11003      0.111143     0.0164193      0.494021      0.988043     0.0471749      0.293949     0.0471272   0.000574353  -8.56444e-13             0      0.148344      0.236434      0.149636       1.82312       1.74488      0.184489      0.173133     0.0922428       2.80719       2.19923    0.00161677
 87.0588    0.00110968      0.109304      0.110414     0.0164167      0.494012      0.988023     0.0471102      0.293941     0.0470622   0.000574404  -8.56363e-13             0      0.147854      0.236523      0.149983       1.81934       1.74303      0.184418      0.173133     0.0922749       2.80718        1.9739    0.00161599
      88    0.00110839      0.108716      0.109825     0.0164161      0.494004      0.988009     0.0470827      0.293939     0.0470346   0.000575431  -8.56547e-13             0      0.147456      0.236613      0.150281       1.81606       1.74335      0.184346      0.173134     0.0923117       2.80718       1.78883    0.00161705
 89.0588    0.00110868      0.108137      0.109245     0.0164174      0.493997      0.987994     0.0470889      0.293942     0.0470406   0.000577782  -8.57468e-13             0      0.147062      0.236721      0.150594       1.81253       1.74605      0.184256      0.173138     0.0923613       2.80716       1.60174    0.00162039
      90    0.00111057      0.107709      0.108819     0.0164205      0.493991      0.987981      0.047129       0.29395     0.0470807   0.000580982  -8.58586e-13             0      0.146771      0.236822      0.150845       1.80961       1.75055       0.18417      0.173142     0.0924121       2.80715        1.4574    0.00162534
 91.0588    0.00111459      0.107341      0.108456     0.0164261      0.493983      0.987967     0.0472142      0.293966     0.0471658   0.000585847  -8.60282e-13             0      0.146521      0.236937      0.151087       1.80667       1.75795      0.184068      0.173149     0.0924755       2.80714       1.32341    0.00163317
      92    0.00111984      0.107129      0.108248     0.0164331      0.493976      0.987952     0.0473252      0.293986     0.0472768   0.000591265  -8.62088e-13             0      0.146375      0.237037      0.151261       1.80445       1.76651      0.183974      0.173156     0.0925363       2.80713        1.2327    0.00164206
 93.0588    0.00112755      0.107029      0.108156      0.016443      0.493967      0.987934      0.047488      0.294015     0.0474395   0.000598493  -8.64303e-13             0      0.146307      0.237144      0.151401       1.80248       1.77816      0.183869      0.173164     0.0926083       2.80711       1.16635    0.00165406
      94     0.0011359      0.107071      0.108207     0.0164534      0.493958      0.987917     0.0476633      0.294046     0.0476149   0.000605788  -8.66423e-13             0      0.146336      0.237231      0.151472       1.80127       1.79005      0.183776      0.173173     0.0926742        2.8071       1.14257    0.00166624
 95.0588    0.00114673      0.107269      0.108416     0.0164668      0.493948      0.987895       0.04789      0.294086     0.0478415   0.000614744  -8.69017e-13             0      0.146471      0.237318      0.151488        1.8006       1.80478      0.183677      0.173183     0.0927484       2.80709       1.15917    0.00168124
      96    0.00115737       0.10758      0.108737     0.0164797      0.493938      0.987876     0.0481117      0.294125     0.0480632   0.000623118  -8.71287e-13             0      0.146683      0.237381      0.151444       1.80068       1.81867      0.183595      0.173192      0.092813       2.80708       1.21415    0.00169527
 97.0588     0.0011701      0.108074      0.109244      0.016495      0.493928      0.987856     0.0483755      0.294171     0.0483272   0.000632654  -8.73907e-13             0       0.14702      0.237435      0.151329       1.80155       1.83467      0.183513      0.173203     0.0928821       2.80708       1.32285    0.00171126
      98    0.00118171      0.108633      0.109815     0.0165087      0.493921      0.987842      0.048615      0.294213     0.0485667     0.0006409  -8.76056e-13             0      0.147399      0.237468      0.151171       1.80304       1.84874      0.183451      0.173213     0.0929385       2.80707       1.46142    0.00172508
 99.0588    0.00119462      0.109379      0.110573     0.0165236      0.493915       0.98783     0.0488799      0.294258     0.0488318   0.000649516  -8.78279e-13             0      0.147904      0.237485      0.150937       1.80549       1.86381      0.183397      0.173224     0.0929945       2.80706       1.66198    0.00173955
     100    0.00120555      0.110127      0.111333      0.016536      0.493913      0.987827      0.049103      0.294296     0.0490551   0.000656258  -8.80104e-13             0       0.14841      0.237484      0.150685       1.80831       1.87608      0.183363      0.173233      0.093036       2.80706       1.87548    0.00175092
 101.059    0.00121677      0.111039      0.112256     0.0165483      0.493916      0.987832      0.049331      0.294333     0.0492833   0.000662478  -8.81676e-13             0      0.149023      0.237465      0.150362       1.81212       1.88813      0.183344      0.173243     0.0930719       2.80705        2.1472    0.00176155
     102    0.00122545      0.111887      0.113112     0.0165575      0.493923      0.987845     0.0495065      0.294361     0.0494591    0.00066658  -8.82601e-13             0      0.149591      0.237434      0.150048       1.81596       1.89696      0.183344      0.173251     0.0930932       2.80705       2.40793    0.00176875
 103.059    0.00123343      0.112852      0.114085     0.0165656      0.493935      0.987871     0.0496676      0.294385     0.0496206   0.000669438  -8.83421e-13             0      0.150234      0.237384      0.149677       1.82064       1.90452      0.183364      0.173258     0.0931044       2.80705       2.71164    0.00177412
     104    0.00123879      0.113693      0.114932     0.0165704      0.493951      0.987902     0.0497752      0.294399     0.0497286   0.000670382  -8.83799e-13             0      0.150793      0.237328      0.149342       1.82498       1.90904      0.183398      0.173264      0.093103       2.80706       2.98117    0.00177642
 105.059    0.00124275      0.114592      0.115835     0.0165734      0.493973      0.987947     0.0498547      0.294407     0.0498085   0.000669708  -8.83846e-13             0      0.151389      0.237256      0.148969       1.82988       1.91161      0.183453      0.173268     0.0930888       2.80706       3.27322    0.00177634
     106    0.00124444      0.115328      0.116572     0.0165737      0.493996      0.987993     0.0498887      0.294408     0.0498429   0.000667696  -8.83491e-13             0      0.151874      0.237185       0.14865       1.83411       1.91177      0.183517      0.173271     0.0930655       2.80707       3.51479    0.00177409
 107.059     0.0012444      0.116061      0.117306     0.0165719      0.494024      0.988049     0.0498879      0.294401     0.0498425   0.000664057   -8.8288e-13             0      0.152356        0.2371      0.148316       1.83856       1.90973      0.183601      0.173272     0.0930284       2.80708       3.75866    0.00176942
